年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200003,17,1000.6,1005.7,--,--,--,8.7,13.5,5.1,46,27,6.5,13.3,北,24.6,北,8.5,--,--,晴,快晴
200003,18,1014.7,1019.8,--,--,--,9.5,14.4,3.0,43,23,4.3,7.4,南,15.4,南南西,11.2,--,--,晴,薄曇
200003,19,1005.8,1010.8,0.0,0.0,0.0,12.7,15.3,9.7,57,40,5.3,7.8,南西,16.2,南南西,2.0,--,--,薄曇,曇一時雨後晴
200003,20,1003.1,1008.1,--,--,--,9.8,13.4,5.2,39,18,8.0,12.6,北,24.9,北,11.0,--,--,快晴,快晴
200003,21,1011.9,1017.1,0.0,0.0,0.0,7.0,9.8,3.8,50,29,3.5,6.1,北北東,12.7,北北東,2.3,--,--,曇後一時雨,曇一時雨後時々晴
200003,22,1012.7,1017.8,--,--,--,9.0,13.4,5.4,45,18,5.9,12.1,北,22.8,北北東,10.5,--,--,快晴,快晴
200003,23,1014.5,1019.6,1.0,1.0,0.5,10.0,14.7,4.7,62,50,4.0,8.9,南南西,19.9,南南西,1.4,--,--,曇,大雨
200003,24,993.4,998.4,32.0,11.5,3.0,11.9,17.9,6.2,60,35,5.5,12.8,南,29.0,南,2.0,--,--,曇時々晴一時雨,晴
200003,25,1002.0,1007.1,--,--,--,8.7,14.6,4.4,41,12,3.7,9.7,西南西,17.2,西南西,8.8,--,--,晴一時曇,晴
200003,26,1004.3,1009.4,--,--,--,7.3,13.2,3.8,40,13,4.3,8.9,北西,16.8,北北西,10.2,--,--,晴,快晴
200003,27,1012.2,1017.3,--,--,--,8.5,14.3,2.2,46,24,2.8,5.6,南南東,10.0,南南東,11.2,--,--,快晴,晴後薄曇
200003,28,1010.9,1016.0,36.5,11.5,4.0,11.4,16.8,6.8,76,57,4.0,11.6,南南東,22.6,南南東,0.8,--,--,曇後雨,大雨後曇
200003,29,992.8,997.7,0.0,0.5,0.0,15.0,17.9,11.3,52,30,7.8,12.2,南南東,24.0,南南東,8.2,--,--,晴後曇、雷を伴う,晴
200003,30,999.9,1004.9,--,--,--,12.8,17.5,8.6,43,29,3.2,5.6,西南西,9.7,北,7.9,--,--,晴一時薄曇,晴
200003,31,1002.6,1007.6,--,--,--,13.0,17.5,8.3,46,33,3.9,7.6,南西,14.4,南西,7.9,--,--,晴後曇,曇後晴
200004,1,1006.0,1011.1,--,--,--,12.1,15.8,9.2,35,14,4.8,11.2,北,20.5,北,6.7,--,--,晴時々曇,快晴
200004,2,1016.2,1021.3,--,--,--,11.5,15.9,7.6,36,16,3.6,6.3,北,11.2,南南西,4.6,--,--,薄曇,曇
200004,3,1016.8,1021.9,--,--,--,10.0,12.9,8.5,52,29,3.7,6.4,東,11.2,東北東,0.3,--,--,曇,曇後晴
200004,4,1017.7,1022.8,--,0.0,--,11.5,16.5,6.4,57,43,3.6,5.4,東,9.8,東,9.6,--,--,晴後一時曇,曇後雨
200004,5,1003.7,1008.8,23.0,4.5,1.5,11.3,13.5,9.2,91,71,3.8,6.0,北,12.8,北,--,--,--,雨,曇一時雨
200004,6,1008.1,1013.1,0.0,0.0,0.0,13.5,16.7,11.1,54,25,3.5,9.2,北,16.1,北,1.7,--,--,曇後一時晴,晴一時曇
200004,7,1013.7,1018.7,0.0,0.0,0.0,14.1,20.0,9.9,62,43,3.7,7.5,南西,14.2,南西,5.0,--,--,曇後晴,晴
200004,8,1010.9,1015.9,--,--,--,15.7,21.3,11.3,43,16,4.1,7.5,北,13.6,北,9.4,--,--,晴,快晴
200004,9,1019.3,1024.4,--,--,--,13.4,18.6,8.8,53,31,3.9 ),7.8,南南東,15.0,南,8.5,--,--,晴後一時薄曇,曇後一時晴
200004,10,1007.1,1012.1,1.0,1.0,0.5,15.3,17.0,12.9,77,65,5.0,8.8,南南東,15.7,南南東,--,--,--,曇時々雨,雨時々曇
200004,11,995.3,1000.2,1.5,1.0,0.5,13.1,17.3,9.9,54,22,4.6,10.0,北,21.2,北,4.1,--,--,曇時々晴,快晴
200004,12,998.1,1003.0,--,--,--,14.5,20.3,8.2,47,27,4.5,8.8,南西,17.4,西南西,11.2,--,--,晴,薄曇後晴
200004,13,1002.4,1007.3,--,--,--,16.1,22.3,11.6,52,17,2.9,5.3,南,9.0,南,8.7,--,--,晴後一時薄曇,晴後薄曇
200004,14,1002.2,1007.1,--,--,--,17.5,23.0,11.8,57,30,3.8,9.0,南西,17.6,南南西,3.9,--,--,薄曇後晴,薄曇後一時晴
200004,15,1003.2,1008.3,13.5,2.5,0.5,11.6,16.5,7.9,78,54,4.1,8.1,北,13.4,北,--,--,--,雨一時曇,雨
200004,16,1001.8,1006.9,4.0,1.5,0.5,9.5,12.9,6.9,70,43,3.8,8.3,北,14.1,北,1.1,--,--,雨後曇,曇時々雨
200004,17,1009.2,1014.2,0.0,0.0,0.0,11.8,16.4,8.1,43,19,4.4,7.8,北,13.0,北,10.1,--,--,晴,晴
200004,18,1012.6,1017.6,--,--,--,13.8,19.7,7.8,53,20,3.4,6.8,南南東,12.0,南,11.7,--,--,快晴,薄曇
200004,19,1010.5,1015.5,--,--,--,16.0,21.2,11.9,62,37,3.0,6.4,南西,12.0,南西,1.3,--,--,曇,曇後一時雨
200004,20,1008.6,1013.7,37.5,9.0,2.5,11.5,15.8,9.0,90,64,5.0,8.2,北,14.2,北,--,--,--,大雨,雨時々曇
200004,21,1005.4,1010.3,11.0,3.0,1.0,13.5,17.4,10.6,93,86,3.6,6.8,南南西,15.2,南西,--,--,--,雨時々曇,曇時々雨後晴
200004,22,996.4,1001.2,0.5,0.5,0.5,18.6,23.1,14.1,62,35,4.1,9.4,西南西,18.2,南南西,10.9,--,--,晴後時々薄曇,薄曇
200004,23,995.0,999.8,--,--,--,18.1,22.7,12.4,55,23,5.9,11.1,南西,23.2,西南西,11.4,--,--,晴,晴
200004,24,1000.8,1005.8,3.0,3.0,1.0,13.9,20.5,10.0,60,23,3.1,9.8,北,18.2,北,8.9,--,--,晴後一時雨、雷を伴う,晴一時雨、雷を伴う
200004,25,1005.8,1010.8,--,--,--,14.5,19.6,8.5,57,30,3.7,6.4,南,11.8,南,11.8,--,--,薄曇後晴,薄曇
200004,26,1004.3,1009.3,10.5,3.0,1.0,13.8,16.0,12.1,75,49,1.8,6.2,西南西,10.0,南西,--,--,--,雨,雨
200004,27,992.8,997.7,12.0,3.0,1.0,15.4,19.6,11.5,79,62,4.2,9.4,北,16.1,北北西,3.2,--,--,曇一時雨後晴,晴一時曇
200004,28,997.9,1002.8,--,--,--,15.6,20.6,11.7,56,36,4.3,10.2,北,19.5,北,11.0,--,--,晴,晴後一時曇
200004,29,1008.7,1013.7,--,--,--,16.2,22.0,11.2,46,22,3.3,7.3,北,11.5,南南東,11.5,--,--,晴,晴
200004,30,1010.3,1015.2,--,--,--,16.2,21.3,11.8,58,32,3.2,5.8,南南西,11.2,南,7.1,--,--,曇時々晴,曇
200005,1,1005.7,1010.6,--,--,--,17.7,21.7,15.3,65,41,4.3,6.6,南南東,11.5,南,11.1,--,--,晴一時薄曇,晴一時薄曇
200005,2,1005.8,1010.7,0.5,0.5,0.5,17.9,22.6,14.3,76,51,2.9,4.9,南南東,8.4,南,5.9,--,--,薄曇後晴,晴時々雨
200005,3,1003.1,1008.0,0.0,0.0,0.0,17.9,22.5,14.3,66,45,4.3,6.8,南南西,12.9,南南西,11.7,--,--,晴,曇時々晴
200005,4,1006.7,1011.6,--,--,--,16.8,21.7,13.9,61,41,2.9,5.9,南南東,10.0,南,8.9,--,--,晴,晴
200005,5,1012.3,1017.3,0.0,0.0,0.0,16.9,22.6,12.7,61,29,3.3,5.6,南南東,9.8,南,12.3,--,--,晴,曇
200005,6,1015.3,1020.3,0.0,0.0,0.0,16.4,20.4,13.6,74,63,3.3,7.1,南,11.4,南南東,0.6,--,--,曇,曇
200005,7,1013.9,1018.8,--,--,--,18.6,23.0,14.7,73,58,4.2,7.7,南西,14.3,南南西,6.1,--,--,薄曇,薄曇
200005,8,1010.6,1015.5,--,--,--,20.0,24.3,17.3,68,48,4.9,8.3,南南東,13.7,南南東,10.6,--,--,晴,快晴
200005,9,1008.6,1013.5,--,--,--,19.8,27.4,16.0,67,37,3.1,6.3,東,10.7,東,10.4,--,--,晴後一時曇,曇後晴
200005,10,1011.5,1016.4,--,--,--,17.3,22.6,14.3,70,50,3.4,4.9,東,9.0,東,8.1,--,--,晴後曇,曇
200005,11,1007.6,1012.5,0.0,0.0,0.0,16.4,21.6,13.2,81,58,2.7,4.3,東,8.2,東,0.8,--,--,曇一時雨,曇一時雨
200005,12,1004.2,1009.1,4.0,3.0,1.0,17.9,24.1,15.4,85,62,2.2,4.5,南南西,8.0,南南西,2.0,--,--,曇時々雨一時晴,曇時々雨
200005,13,1005.8,1010.7,3.5,1.5,1.0,18.7,20.9,17.3,90,77,1.6,3.7,南南東,6.2,南南東,--,--,--,雨時々曇,雨時々曇後晴
200005,14,1004.2,1009.1,0.0,0.0,0.0,19.5,24.6,16.8,79,52,3.0,6.4,南西,11.5,南南西,5.3,--,--,曇後一時晴,晴一時曇
200005,15,1004.2,1009.0,7.0,3.5,1.0,18.8,24.7,15.6,77,47,3.2,7.1,北,13.5,北,8.0,--,--,曇時々晴後一時雨,雨時々曇一時晴、雷を伴う
200005,16,1004.1,1008.9,0.0,0.0,0.0,19.5,24.8,15.1,59,26,3.3,5.4,北,9.3,北,10.6,--,--,薄曇時々晴,曇
200005,17,1004.7,1009.6,0.0,0.5,0.0,18.0,20.2,16.1,77,61,2.7,4.6,南南東,8.4,南南東,0.2,--,--,曇一時雨,雨一時曇
200005,18,1004.2,1009.1,3.0,1.5,0.5,16.9,21.7,14.4,79,56,4.0,8.1,北,13.8,北北東,2.8,--,--,雨後曇時々晴,晴一時薄曇
200005,19,1008.9,1013.8,2.0,8.5,1.5,17.6,21.6,14.8,70,56,3.4,6.1,東,10.4,東,0.5,--,--,曇,曇後雨
200005,20,1007.3,1012.3,34.5,11.0,4.5,15.6,17.2,14.3,92,85,3.2,4.8,北,8.1,北,--,--,--,雨,雨時々曇
200005,21,1007.2,1012.2,0.5,0.5,0.5,17.1,21.2,14.2,82,62,2.9,5.4,北,9.2,北,3.1,--,--,曇後時々晴,曇一時晴
200005,22,1010.3,1015.2,--,--,--,19.4,23.7,15.5,74,53,3.3,6.2,南南西,11.5,南南西,7.6,--,--,薄曇一時晴,薄曇
200005,23,1006.1,1010.9,--,--,--,21.9,26.3,18.3,71,52,3.1,5.9,南,11.0,南,9.6,--,--,晴一時薄曇,晴一時曇
200005,24,1003.3,1008.2,--,--,--,21.6,28.5,18.8,69,45,2.7,5.5,南西,11.7,東,8.3,--,--,晴後曇,快晴
200005,25,1009.6,1014.5,--,--,--,19.7,24.9,16.3,68,48,3.2,5.2,西南西,9.2,南南西,12.0,--,--,快晴,快晴
200005,26,1010.3,1015.1,--,--,--,21.4,25.9,17.5,68,49,4.3,6.8,南南西,13.9,南,10.8,--,--,晴後薄曇,薄曇後一時晴
200005,27,1006.4,1011.3,5.0,3.5,2.5,21.4,24.3,18.4,76,56,5.9,8.4,南南西,17.0,南西,2.2,--,--,曇後時々雨,雨
200005,28,993.4,998.1,8.5,4.0,1.5,23.1,27.7,18.3,78,64,5.9,10.6,南西,20.8,南西,6.5,--,--,曇後一時晴,晴
200005,29,1001.0,1005.8,--,--,--,24.2,29.3,20.3,57,23,3.7,7.7,北,12.8,北北西,10.1,--,--,晴,晴
200005,30,1005.9,1010.7,--,--,--,23.0,28.2,19.0,66,35,3.9,6.9,南南東,12.3,南南西,10.2,--,--,晴後薄曇,曇
200005,31,1001.6,1006.4,6.0,3.0,1.0,20.6,24.0,18.3,77,56,3.2,5.9,南南西,12.4,南西,0.8,--,--,雨時々曇,雨後一時曇
200006,1,1000.3,1005.1,4.5,3.0,1.0,21.6,26.4,17.4,78,59,3.5,7.2,北,11.5,北,10.6,--,--,晴一時曇,曇時々晴
200006,2,1008.1,1012.9,--,--,--,21.9,26.8,18.4,64,42,3.3,7.4,南南東,11.6,南南東,7.8,--,--,薄曇一時晴,薄曇
200006,3,1003.6,1008.4,0.0,0.0,0.0,21.9,24.4,20.2,73,60,3.3,7.9,南西,14.7,西南西,--,--,--,曇,曇後一時晴
200006,4,999.6,1004.4,0.0,0.0,0.0,22.0,28.1,18.5,55,18,4.4,6.6,北,12.2,南西,9.9,--,--,薄曇時々晴,曇時々晴一時雨
200006,5,1005.7,1010.5,3.5,3.5,3.5,19.9,24.5,16.2,71,48,3.7,7.6,南南東,11.2,南南東,8.3,--,--,晴後一時曇,曇
200006,6,1003.8,1008.6,--,--,--,21.8,26.1,19.6,66,50,4.0,6.6,南南東,11.4,南南西,10.0,--,--,晴一時曇,快晴
200006,7,1001.0,1005.8,--,--,--,23.5,28.7,18.8,67,44,3.5,6.3,南南東,9.8,南,11.5,--,--,晴後薄曇,晴
200006,8,1001.6,1006.4,3.0,1.0,1.0,23.7,27.5,21.3,73,50,5.6,9.0,南南西,17.4,南,8.3,--,--,薄曇後一時雨,曇時々雨
200006,9,997.1,1001.9,18.0,10.5,3.5,22.5,25.6,19.3,86,72,6.7,13.2,南南西,31.9,南西,--,--,--,雨後一時曇,曇時々雨
200006,10,1006.6,1011.5,2.5,1.0,0.5,19.9,22.7,18.3,77,59,2.6,5.3,東,10.9,東,--,--,--,曇,雨
200006,11,1005.7,1010.6,34.0,6.5,2.0,17.6,18.8,16.7,92,87,2.0,4.6,北,8.1,北,--,--,--,雨,雨
200006,12,1004.0,1008.9,23.0,3.0,1.0,16.8,19.1,15.9,90,78,2.6,5.1,北,10.0,北北東,--,--,--,雨一時曇,雨
200006,13,1000.6,1005.5,51.5,7.5,2.0,17.3,18.8,15.9,93,90,3.7,6.0,北,9.6,北,--,--,--,雨,大雨
200006,14,1001.4,1006.3,25.5,7.0,2.0,18.5,20.2,17.0,92,86,3.3,5.3,南南西,10.0,南西,0.4,--,--,雨後一時曇,薄曇時々晴
200006,15,1008.8,1013.7,--,--,--,20.9,25.6,17.2,78,54,3.0,5.3,南西,9.7,南西,9.1,--,--,薄曇時々晴,快晴
200006,16,1009.6,1014.5,--,--,--,22.9,28.7,18.6,75,35,3.0,6.0,南西,11.2,南西,12.6,--,--,晴一時薄曇,晴後薄曇
200006,17,1008.5,1013.4,15.5,8.0,2.5,20.0,24.7,16.8,86,71,2.2,7.7,南西,13.5,南西,0.1,--,--,曇後雨,雨一時曇
200006,18,1004.9,1009.7,2.5,2.5,1.0,21.5,28.3,16.7,75,44,2.1,4.2,南西,6.6,南西,7.6,--,--,薄曇一時晴,曇
200006,19,1004.1,1008.9,--,--,--,23.3,28.7,20.0,70,38,2.4,5.1,南西,8.8,南西,8.8,--,--,薄曇後晴,曇時々晴
200006,20,1005.3,1010.1,--,--,--,23.5,29.1,20.1,74,43,2.9,6.2,南西,10.0,南西,11.1,--,--,晴,晴後曇
