年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200001,22,1030.1,1032.4,0.0,0.0,0.0,3.3,7.3,0.5,59,43,4.4,8.8,北西,13.1,北西,7.3,0,--,曇時々晴,曇後時々雨
200001,23,1023.1,1025.3,10.0,2.5,1.0,3.8,5.9,2.0,85,66,1.8,3.3,北北西,5.2,北,--,--,--,雨,曇
200001,24,1018.1,1020.3,0.0,0.0,0.0,8.6,13.0,5.2,79,63,3.0,8.6,北北西,12.6,北北西,0.3,--,--,曇,晴後曇
200001,25,1016.4,1018.6,--,--,--,5.1,8.4,1.5,60,42,7.0,11.0,北西,16.7,北西,5.6,--,--,晴一時曇,晴
200001,26,1016.8,1019.1,--,--,--,2.8,7.6,0.1,53,30,4.9,8.2,北西,11.9,北西,9.0,--,--,晴,快晴
200001,27,1020.0,1022.3,--,--,--,2.1,5.7,-0.3,54,35,5.5,12.0,北西,17.9,北北西,9.0,--,--,晴,快晴
200001,28,1026.8,1029.0,--,--,--,3.3,7.5,-0.4,60,46,6.1,11.7,北西,17.5,北西,8.5,--,--,晴,快晴
200001,29,1029.9,1032.1,--,--,--,4.3,8.6,-0.4,65,47,2.3,5.4,東,6.3,東,9.3,--,--,晴後一時薄曇,晴時々薄曇
200001,30,1023.8,1026.0,0.0,0.0,0.0,5.5,11.1,1.0,68,48,3.7,11.3,西北西,16.8,西北西,1.8,--,--,曇後雨,晴一時雨
200001,31,1022.3,1024.5,0.0,0.0,0.0,4.2,8.2,1.9,59,42,7.5,10.6,北西,17.4,西北西,2.4,0,--,曇一時雪、あられを伴う,曇後雪
200002,1,1024.6,1026.9,0.0,0.0,0.0,3.3,6.8,1.1,63,43,4.7,9.5,西北西,13.2,西北西,4.2,0,--,晴後曇,曇後一時晴
200002,2,1022.6,1024.8,--,--,--,5.5,10.2,1.6,57,40,5.2,11.4,西,17.8,西,6.6,--,--,晴後一時曇,晴
200002,3,1020.2,1022.4,--,--,--,6.2,12.0,1.0,56,29,3.6,8.9,西北西,13.3,西,6.6,--,--,晴後一時曇,曇後晴
200002,4,1021.0,1023.2,0.0,0.0,0.0,5.8,8.6,3.2,56,35,7.1,13.8,北西,22.5,北北西,7.7,--,--,晴一時雨,晴一時曇
200002,5,1023.5,1025.8,--,--,--,4.8,9.0,0.5,61,45,2.2,4.6,東,6.1,西,9.3,--,--,晴,晴後曇
200002,6,1013.6,1015.8,11.0,3.5,1.0,5.0,8.2,2.1,80,59,1.7,8.3,北北西,15.8,北北西,--,--,--,雨,曇一時雨後晴
200002,7,1008.2,1010.4,0.0,0.0,0.0,6.5,9.1,3.7,59,41,6.3,14.1,北西,21.5,北北西,1.9,--,--,曇一時雨,曇一時晴
200002,8,999.2,1001.4,0.5,0.5,0.5,3.8,10.0,-0.5,57,22,8.0,17.0,西,31.1,西北西,7.7,0,--,晴一時雪、大風を伴う,雪一時晴、大風を伴う
200002,9,1009.4,1011.6,0.5,0.5,0.5,2.3,6.4,0.0,69,46,7.2,11.8,北西,21.9,西北西,7.8,2,4,晴時々雪,晴一時雪
200002,10,1016.0,1018.2,0.0,0.0,0.0,3.0,7.5,0.0,67,49,3.7,6.8,北北西,9.7,北北西,4.2,0,--,晴一時雨,快晴
200002,11,1013.7,1015.9,--,--,--,5.0,12.1,-1.3,67,40,3.5,9.5,西,14.6,西,7.5,--,--,晴,晴一時曇
200002,12,1013.6,1015.7,--,--,--,7.8,13.2,3.2,56,34,4.2,8.5,西北西,14.6,西北西,9.1,--,--,晴,晴
200002,13,1013.4,1015.6,0.0,0.0,0.0,7.0,11.5,3.3,58,42,4.4,9.6,北北西,13.1,北北西,5.3,--,--,晴,薄曇一時晴
200002,14,1007.3,1009.4,0.0,0.0,0.0,6.8,10.3,2.9,58,42,2.8,7.5,西北西,14.2,西北西,1.9,--,--,曇後一時晴,曇一時雨
200002,15,1001.0,1003.2,0.5,0.5,0.5,4.2,9.1,0.6,58,36,8.3,14.1,西,23.5,西北西,5.9,0,--,曇時々雪,晴
200002,16,1008.4,1010.6,--,--,--,2.5,7.1,-0.1,48,28,8.2,14.9,北西,23.4,北西,9.2,--,--,晴,晴
200002,17,1015.0,1017.2,0.0,0.0,0.0,3.4,8.7,0.4,54,31,6.1,8.9,西,15.5,西北西,6.1,0,--,晴後時々雨、みぞれを伴う,晴一時みぞれ
200002,18,1017.5,1019.7,0.0,0.0,0.0,3.7,8.4,1.3,53,36,6.3,10.6,北西,17.8,西,6.1,0,--,晴,晴一時雪
200002,19,1016.0,1018.2,0.0,0.5,0.0,3.7,5.5,1.9,60,46,2.7,6.2,西北西,9.1,北西,--,0,--,曇,雪時々雨一時曇、みぞれを伴う
200002,20,1003.7,1005.9,9.0,2.5,0.5,4.7,9.3,0.8,76,57,5.8,15.2,北西,22.8,北西,1.2,0,1,曇時々雨、大風を伴う,晴一時薄曇
200002,21,1009.8,1012.0,--,0.0,--,3.4,6.6,1.4,61,40,6.2,11.1,北西,17.9,北西,7.8,--,--,晴,曇後時々雪
200002,22,1015.9,1018.1,0.0,0.0,0.0,3.3,7.4,0.9,62,37,6.0,9.9,北北西,17.2,北北西,5.6,0,--,曇一時雪,曇一時雪後晴
200002,23,1017.9,1020.1,--,--,--,4.9,8.7,1.1,52,39,4.0,8.8,西北西,14.6,西北西,6.1,--,--,晴一時曇,晴時々薄曇
200002,24,1013.9,1016.1,0.0,0.0,0.0,4.8,9.2,-0.2,58,42,7.7,13.9,北西,23.5,北北西,4.7,--,--,晴時々雨,晴一時雪
200002,25,1019.2,1021.5,0.0,0.0,0.0,1.8,5.7,-1.0,58,37,6.5,10.8,北西,16.8,北北西,10.1,0,--,晴,晴後薄曇
200002,26,1013.9,1016.1,1.0,1.0,0.5,1.8,5.7,-0.2,69,45,2.6,6.2,西,15.0,西南西,1.0,0,--,曇時々雪,曇後晴
200002,27,1014.4,1016.6,0.0,0.0,0.0,5.1,9.8,2.0,55,33,6.9,11.6,北西,18.9,北西,8.0,--,--,晴後一時雨,晴一時雨
200002,28,1016.1,1018.3,1.5,1.5,0.5,4.6,11.0,0.3,57,33,6.3,11.6,北西,22.0,西南西,7.7,--,--,晴後一時雨,晴時々雪
200002,29,1022.0,1024.3,0.0,0.0,0.0,1.4,5.4,-1.5,66,43,6.7,10.5,北西,17.5,北北西,6.6,1,1,晴一時雪,晴
200003,1,1024.6,1026.8,--,--,--,4.3,9.7,-0.1,52,29,5.1,11.3,北西,17.1,北北西,9.7,--,--,晴,快晴
200003,2,1022.4,1024.6,--,--,--,7.3,14.4,-1.0,49,26,3.5,8.2,西北西,14.1,北北西,10.6,--,--,晴,快晴
200003,3,1023.0,1025.2,--,--,--,8.9,14.0,3.4,59,33,2.6,6.6,東,8.9,南南東,9.5,--,--,薄曇一時晴,曇後一時雨
200003,4,1013.8,1016.0,10.5,5.0,1.5,8.4,10.5,7.5,82,63,1.8,4.9,北西,5.9,西北西,--,--,--,雨一時曇,雨後曇
200003,5,1009.6,1011.7,0.0,0.0,0.0,10.8,14.5,6.8,58,36,6.7,10.7,北西,16.0,西北西,4.8,--,--,薄曇時々晴,晴
200003,6,1010.0,1012.1,--,--,--,10.2,16.6,5.3,45,24,3.8,7.6,北西,11.6,北西,10.1,--,--,薄曇後晴,快晴
200003,7,1009.5,1011.6,0.0,0.0,0.0,9.1,13.7,4.2,49,38,6.6,11.3,北北西,18.6,北北西,5.4,--,--,晴後一時曇,曇後晴
200003,8,1011.7,1013.9,0.0,0.0,0.0,5.3,10.8,2.6,45,25,7.7,13.0,西北西,21.6,西,6.4,--,--,晴一時雨,快晴
200003,9,1016.9,1019.1,0.0,0.0,0.0,5.1,9.5,1.8,46,31,7.8,14.0,西,22.7,西,9.1,0,--,晴一時雪,晴後一時雪
200003,10,1022.5,1024.7,0.0,0.0,0.0,4.9,9.7,2.1,54,33,6.0,10.9,北西,16.3,北西,8.0,0,--,晴,晴後曇
200003,11,1017.1,1019.4,5.5,1.0,0.5,4.2,7.4,1.7,69,39,2.1,5.0,北北東,7.1,北北東,--,--,--,曇後雨,雨
200003,12,1007.6,1009.8,2.0,1.0,0.5,7.0,12.7,3.2,64,35,5.4,11.5,西北西,17.8,北北西,5.6,--,--,曇一時雨後晴,晴後一時薄曇
200003,13,1014.8,1016.9,0.0,0.0,0.0,7.5,14.8,3.0,56,31,5.6,13.5,北北西,21.3,北北西,8.8,--,--,晴,晴
200003,14,1018.4,1020.6,0.0,0.0,0.0,6.4,13.9,1.9,51,29,5.2,11.3,西北西,18.1,西北西,8.7,--,--,晴後曇時々雨,晴
200003,15,1018.5,1020.7,--,--,--,7.6,11.6,3.1,53,33,3.1,7.2,北北西,9.9,北北西,10.2,--,--,晴後薄曇,曇時々雨
200003,16,998.8,1000.9,20.0,8.5,2.5,9.8,14.1,6.8,76,53,6.5,13.6,北北西,22.5,北北西,--,--,--,雨後時々曇,晴一時雨
200003,17,1011.2,1013.4,0.0,0.0,0.0,6.8,10.4,3.9,55,42,7.6,13.9,北西,22.5,北西,7.5,--,--,晴時々雨,快晴
200003,18,1019.5,1021.7,--,--,--,7.5,12.6,1.5,57,40,2.4,5.4,西,8.1,南,11.1,--,--,快晴,薄曇
200003,19,1010.9,1013.1,0.5,0.5,0.5,8.8,12.2,5.4,67,46,2.2,8.8,北西,12.8,北西,0.6,--,--,曇後時々雨,曇時々雨一時晴
200003,20,1012.9,1015.1,0.0,0.0,0.0,7.9,11.1,5.3,49,31,9.8,15.7,北西,25.6,北北西,10.1,--,--,晴一時雨、大風を伴う,晴
200003,21,1015.5,1017.7,--,--,--,8.1,12.4,3.9,48,28,3.8,8.5,北西,13.2,北西,8.2,--,--,晴後薄曇,晴一時薄曇
200003,22,1019.2,1021.4,--,--,--,8.6,12.4,4.5,44,28,7.5,13.9,北西,23.0,北西,7.7,--,--,晴,快晴
200003,23,1015.2,1017.4,6.5,3.0,1.0,8.5,14.4,1.2,68,42,3.7,10.1,南南東,15.6,南南東,5.6,--,--,曇後時々雨,雨一時曇
200003,24,1003.4,1005.5,7.5,5.0,1.5,9.5,12.9,5.5,63,42,5.9,14.0,北西,22.6,北西,3.0,--,--,曇時々雨,晴
200003,25,1011.3,1013.5,0.0,0.0,0.0,7.2,11.2,3.8,52,34,5.2,10.7,北西,19.1,北西,4.5,--,--,晴時々曇一時雨,晴後時々雨
200003,26,1012.6,1014.8,0.5,0.5,0.5,6.4,11.5,2.4,64,39,6.4,13.4,西,22.9,西,6.9,--,--,雨時々曇一時晴,晴
200003,27,1017.1,1019.3,--,--,--,7.5,12.8,2.0,64,36,1.9,4.0,東,5.7,南南東,9.7,--,--,晴,晴後曇
200003,28,1009.8,1012.0,11.5,4.5,2.0,10.7,15.8,6.6,78,60,4.0,11.2,南東,19.9,西南西,--,--,--,曇一時雨,雨時々曇後晴、雷を伴う
200003,29,1002.3,1004.4,0.5,0.5,0.5,11.8,16.2,8.5,59,39,6.2,13.0,西,24.7,西,6.2,--,--,晴後曇時々雨,曇時々晴一時雨
200003,30,1008.9,1011.1,0.0,0.0,0.0,10.8,15.5,8.1,57,41,4.6,10.1,北西,15.5,北西,3.4,--,--,晴一時雨,晴
200003,31,1008.7,1010.9,1.0,0.5,0.5,9.6,12.1,5.4,69,55,2.2,5.7,西南西,10.4,西,0.9,--,--,曇後雨,曇時々晴一時雨
200004,1,1014.2,1016.3,--,--,--,10.8,14.8,6.6,35,13,8.0,14.3,北西,22.5,北北西,11.5,--,--,晴,晴
200004,2,1020.4,1022.6,--,--,--,10.7,16.0,5.2,42,15,2.1,5.0,北西,7.1,北西,--,--,--,曇,曇
200004,3,1017.4,1019.5,--,--,--,12.4,17.3,8.6,56,26,3.0,6.7,南東,9.6,南南東,3.3,--,--,曇後晴,晴
200004,4,1018.3,1020.5,0.0,0.5,0.5,12.7,16.1,8.8,73,54,4.3,9.5,南東,12.3,南東,7.2,--,--,曇,雨時々曇
200004,5,1005.9,1008.0,12.0,2.5,1.0,12.9,15.6,10.4,85,69,3.6,7.4,西,12.3,西,--,--,--,雨後時々曇,曇後一時晴
200004,6,1014.7,1016.8,--,--,--,11.6,16.3,6.1,39,15,7.5,12.4,北北西,20.6,北北西,11.9,--,--,晴,晴
200004,7,1017.5,1019.7,--,--,--,11.1,17.1,4.7,59,38,2.3,6.2,東南東,8.5,東,5.5,--,--,薄曇一時晴,薄曇
200004,8,1017.6,1019.7,--,--,--,12.6,16.8,7.8,45,20,6.6,12.8,北西,20.5,北西,8.7,--,--,薄曇時々晴,薄曇
200004,9,1021.3,1023.4,0.0,0.0,0.0,12.4,16.5,7.5,65,43,3.5,8.9,東南東,11.5,南東,2.5,--,--,曇,曇一時雨
200004,10,1007.9,1010.0,10.5,5.0,3.0,13.6,15.7,10.1,85,65,7.5,14.5,北西,24.7,北西,--,--,--,雨、霧を伴う,曇時々雨後晴、大風を伴う
200004,11,1006.0,1008.2,--,--,--,10.6,14.7,7.0,47,33,7.1,15.6,北西,25.1,北北西,7.9,--,--,晴,快晴
200004,12,1005.0,1007.2,--,--,--,14.6,22.0,6.8,40,16,3.1,7.6,西北西,12.0,北西,11.0,--,--,晴一時薄曇,晴一時薄曇
200004,13,1006.6,1008.8,--,--,--,15.8,22.9,8.7,44,18,2.8,6.7,南東,8.9,西,11.2,--,--,晴,快晴
200004,14,1007.6,1009.7,--,--,--,16.1,22.4,11.1,53,36,2.8,6.9,北北西,10.9,北,7.6,--,--,晴,薄曇
200004,15,1005.0,1007.1,6.5,1.5,0.5,12.2,15.6,10.1,74,45,2.6,5.9,西北西,10.0,西北西,--,--,--,雨,雨後曇
200004,16,1006.8,1008.9,0.0,0.0,0.0,11.3,16.1,8.1,49,28,8.0,12.6,北西,19.9,北西,11.6,--,--,晴,快晴
200004,17,1014.2,1016.3,0.0,0.0,0.0,11.4,16.2,5.9,57,36,3.6,6.6,東南東,11.3,南,8.0,--,--,晴後曇,曇時々雨後晴
200004,18,1016.9,1019.1,0.0,0.0,0.0,14.2,18.7,9.6,66,46,2.4,4.8,西南西,6.6,南東,9.4,--,--,薄曇,薄曇
200004,19,1013.2,1015.3,14.5,5.5,1.5,15.2,19.6,11.9,66,45,2.3,5.3,東南東,8.5,南,2.3,--,--,曇後一時雨,大雨
200004,20,1007.3,1009.4,24.0,9.0,4.0,16.4,19.6,14.3,78,57,2.7,9.4,東南東,11.9,東南東,1.3,--,--,曇一時雨,晴後曇
200004,21,1006.7,1008.8,15.5,6.5,2.0,15.6,17.3,13.6,78,61,3.2,10.3,北西,19.3,北西,--,--,--,雨時々曇,雨時々曇後晴
200004,22,1003.4,1005.5,--,0.0,--,17.9,23.9,13.0,59,25,4.2,8.9,西,14.7,西,9.6,--,--,薄曇時々晴,曇後晴
200004,23,1001.6,1003.7,--,--,--,16.0,21.1,10.5,46,15,5.3,13.7,西,22.8,西,10.7,--,--,晴一時薄曇,快晴
200004,24,1006.5,1008.6,0.0,0.0,0.0,13.4,20.7,8.5,52,26,4.1,11.7,北西,18.9,北西,6.8,--,--,晴一時雨,晴
200004,25,1010.2,1012.3,--,--,--,13.9,19.2,7.5,56,36,2.6,5.0,北西,6.9,南,9.3,--,--,薄曇,曇
200004,26,1004.9,1007.0,19.5,3.5,1.0,13.8,15.7,13.1,77,40,5.9,12.8,東,16.2,東,--,--,--,雨,雨時々曇
200004,27,998.7,1000.8,1.0,1.0,0.5,16.5,22.9,12.9,66,33,5.0,9.7,北北西,14.5,北西,9.2,--,--,晴,晴一時雨
200004,28,1008.1,1010.2,0.0,0.0,0.0,13.2,16.8,10.2,55,41,7.7,12.4,北北西,18.6,西北西,7.5,--,--,晴時々曇,晴
200004,29,1014.1,1016.3,--,--,--,15.5,21.5,9.8,48,30,5.4,8.8,北西,14.3,北西,12.7,--,--,快晴,晴
200004,30,1012.9,1015.0,0.5,0.5,0.5,14.7,18.3,10.0,67,50,3.1,7.3,東南東,9.2,東南東,5.3,--,--,曇後一時雨,雨時々曇
200005,1,1009.0,1011.1,1.0,0.5,0.5,15.2,17.0,12.8,82,70,2.7,5.5,南東,7.0,南東,1.1,--,--,曇一時雨,晴後曇
200005,2,1008.4,1010.5,16.0,13.5,7.5,15.7,21.2,12.4,81,63,2.9,9.4,東南東,11.8,東南東,4.3,--,--,曇時々雨、雷を伴う,曇時々雨、雷を伴う
200005,3,1009.5,1011.6,0.0,0.0,0.0,15.6,20.2,12.3,58,38,5.5,12.3,北西,18.5,西北西,10.4,--,--,晴,晴
200005,4,1011.7,1013.8,--,--,--,17.7,24.0,11.4,47,31,5.3,9.8,北西,15.8,北西,12.0,--,--,晴,快晴
200005,5,1014.2,1016.3,--,--,--,18.8,27.1,13.6,58,21,4.0,9.6,東南東,11.6,東南東,11.2,--,--,快晴,晴後曇
200005,6,1016.7,1018.8,0.0,0.0,0.0,17.8,19.6,16.4,81,69,5.1,10.7,東南東,13.8,南東,--,--,--,曇後一時雨,曇一時雨
200005,7,1015.5,1017.6,0.5,0.5,0.5,19.2,24.8,15.6,77,47,4.7,10.8,南東,14.1,北西,5.7,--,--,曇後一時雨、雷を伴う,曇一時雨、雷を伴う
200005,8,1014.2,1016.3,--,--,--,19.1,22.1,15.6,75,64,2.8,5.5,南南東,7.7,南東,10.2,--,--,晴,快晴
200005,9,1011.2,1013.2,--,--,--,22.9,31.0,16.0,51,16,4.0,10.8,東南東,14.7,東南東,12.4,--,--,晴,晴後曇
200005,10,1012.6,1014.7,--,--,--,19.8,22.5,18.5,79,65,6.4,9.9,南東,14.0,南東,4.3,--,--,曇,曇
200005,11,1008.0,1010.1,0.0,0.0,0.0,19.4,22.4,18.1,75,59,6.5,10.2,南東,12.9,南東,2.7,--,--,曇一時晴,曇後時々雨
200005,12,1005.7,1007.8,0.5,0.5,0.5,19.1,22.3,17.9,83,69,5.2,9.8,東南東,12.3,南東,1.1,--,--,曇時々雨,曇後一時雨
200005,13,1008.1,1010.2,0.0,0.0,0.0,19.5,22.1,17.9,82,71,2.7,6.2,南東,8.1,東南東,1.5,--,--,曇,晴一時曇、雷を伴う
200005,14,1007.7,1009.8,7.0,5.0,3.0,18.5,23.4,15.4,77,57,2.6,5.5,南東,9.4,北北西,4.9,--,--,曇後時々雨、雷を伴う,晴一時曇
200005,15,1007.5,1009.6,2.0,1.0,0.5,18.4,22.6,15.0,75,56,2.8,7.2,北西,10.4,北西,1.9,--,--,曇一時雨,曇時々雨後晴
200005,16,1007.6,1009.7,--,0.0,--,19.7,24.3,15.5,60,42,3.3,6.6,北西,11.1,西北西,8.3,--,--,曇,曇後雨
200005,17,1006.6,1008.7,7.0,5.0,3.0,18.2,20.3,15.6,80,63,3.5,6.5,北北東,10.7,北,0.2,--,--,曇時々雨,曇時々雨、雷を伴う
200005,18,1006.6,1008.7,0.5,1.5,0.5,19.3,24.4,14.7,66,44,4.7,10.9,北北西,16.1,北西,12.8,--,--,晴,薄曇一時晴
200005,19,1010.7,1012.8,4.0,1.5,0.5,17.9,21.1,14.8,77,59,3.2,8.7,南東,11.8,南,--,--,--,曇時々雨,雨
200005,20,1009.6,1011.7,8.5,2.0,1.0,16.4,18.7,14.5,84,72,1.9,3.9,北北東,8.1,西南西,--,--,--,雨後曇,曇時々晴一時雨、雷を伴う
200005,21,1010.4,1012.5,--,--,--,19.6,26.1,14.6,69,40,2.4,7.3,西,12.3,西,10.2,--,--,晴,晴
200005,22,1013.4,1015.5,--,--,--,20.2,25.1,15.0,70,45,2.5,5.8,東南東,7.7,南東,9.4,--,--,薄曇,曇後晴
200005,23,1010.5,1012.5,--,--,--,23.2,30.1,18.2,59,28,3.0,7.9,西北西,12.3,西,11.4,--,--,晴一時薄曇,晴
200005,24,1007.9,1009.9,--,--,--,24.7,32.0,19.6,52,32,4.7,9.9,北西,17.2,北北西,12.0,--,--,快晴,晴
200005,25,1012.0,1014.1,--,--,--,21.8,25.8,17.7,61,33,5.5,9.9,東南東,12.9,東南東,13.2,--,--,快晴,晴後時々曇
200005,26,1013.7,1015.8,--,--,--,21.6,24.6,18.9,77,63,4.4,10.3,東南東,12.5,東南東,5.9,--,--,曇,曇
200005,27,1007.9,1010.0,29.5,8.5,4.0,20.4,21.8,18.7,87,74,7.3,10.0,東南東,15.0,南南東,--,--,--,雨,大雨後時々曇
200005,28,999.7,1001.7,18.0,13.0,4.5,22.5,29.4,18.9,71,40,3.9,8.0,西北西,14.6,西,5.3,--,--,曇一時雨後晴,晴一時曇
200005,29,1006.8,1008.8,--,--,--,23.1,27.9,19.6,46,27,5.7,10.8,北西,18.5,北西,12.3,--,--,晴,晴
200005,30,1008.9,1010.9,--,--,--,21.6,25.3,16.5,60,41,2.4 ),5.8,東南東,7.7,東南東,8.7,--,--,晴後曇,曇後一時雨
200005,31,1003.6,1005.7,24.5,7.5,2.0,19.7,21.4,18.4,85,72,3.3,7.9,東,9.7,南東,--,--,--,雨一時曇,雨後晴
200006,1,1006.5,1008.5,--,--,--,21.7,26.6,18.3,65,43,5.9,12.7,北北西,18.9,北西,11.7,--,--,晴,晴後薄曇
200006,2,1011.7,1013.7,--,--,--,23.2,27.7,18.0,57,36,2.1,4.2,南南東,7.3,北北西,7.7,--,--,曇,曇
200006,3,1007.0,1009.1,0.0,0.0,0.0,21.8,23.3,20.3,73,59,1.9,4.3,南南東,6.4,南南東,--,--,--,曇,曇
200006,4,1003.9,1005.9,--,--,--,21.2,24.5,17.2,54,39,6.4,10.2,北西,17.0,北西,5.2,--,--,曇後一時晴,晴
200006,5,1007.7,1009.8,--,--,--,20.6,25.3,14.9,67,50,3.5,8.4,東南東,11.4,東南東,9.3,--,--,晴後薄曇,晴
200006,6,1007.0,1009.1,--,--,--,22.0,26.1,17.0,68,48,3.3,7.9,東南東,10.3,東南東,12.9,--,--,快晴,快晴
200006,7,1005.6,1007.7,--,--,--,23.7,28.4,17.9,59,39,2.7,5.9,南東,7.9,南東,11.9,--,--,晴後薄曇,晴
200006,8,1004.6,1006.6,0.0,0.0,0.0,23.1,26.2,19.4,72,55,4.5,9.1,東南東,11.3,東南東,6.7,--,--,曇,曇後雨
200006,9,1001.0,1003.1,29.0,9.0,3.5,21.6,24.0,19.7,78,65,4.6,9.1,西北西,13.2,西北西,--,--,--,雨後曇,曇
200006,10,1009.8,1011.9,3.5,2.0,0.5,20.5,23.3,18.3,69,55,3.6,7.7,西北西,12.3,北西,0.2,--,--,曇後時々雨,雨
200006,11,1008.5,1010.6,12.5,2.0,0.5,18.6,20.5,16.9,81,63,2.0,4.1,南,5.7,南,--,--,--,雨後曇,曇後一時雨
200006,12,1005.6,1007.7,7.0,2.0,1.0,18.7,21.3,17.4,83,67,1.9,5.7,南東,7.7,南東,--,--,--,曇時々雨,雨時々曇
200006,13,1002.6,1004.7,8.0,2.5,0.5,19.8,23.8,17.9,83,62,2.0,3.8,南東,5.2,南東,--,--,--,曇後雨,雨
200006,14,1004.3,1006.4,4.0,1.5,1.0,21.5,25.8,18.6,75,54,3.3,7.0,南東,9.4,南東,5.6,--,--,曇,晴後曇
200006,15,1011.4,1013.5,--,--,--,22.3,26.3,17.9,73,57,3.3,8.1,東南東,10.4,東南東,10.3,--,--,晴,晴一時薄曇
