年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200001,26,982.3,1017.0,--,--,--,1.2,7.8,-5.0,47,16,2.7,7.5,北西,11.6,北北西,9.1,--,--,晴,曇後時々晴
200001,27,985.1,1019.9,--,--,--,1.1,7.5,-4.4,37,14,3.3,8.0,北北西,15.4,北北西,7.5,--,--,晴後一時曇,晴一時曇
200001,28,992.2,1027.4,--,--,--,0.5,7.8,-6.1,46,21,1.4,3.0,西北西,5.7,北西,9.4,--,--,快晴,快晴
200001,29,997.3,1032.5,--,--,--,1.5,9.2,-5.8,55,23,1.1,2.3,南西,3.8,南南東,9.2,--,--,晴,晴
200001,30,987.6,1022.1,--,--,--,4.6,12.2,-3.4,57,28,2.1,7.7,北北西,14.8,北北西,7.6,--,--,晴,晴
200001,31,984.3,1018.5,--,--,--,5.9,10.6,-0.2,31,19,6.3,12.7,北北西,23.3,北北西,9.3,--,--,快晴,晴
200002,1,988.8,1023.7,--,--,--,1.9,8.5,-4.5,44,20,1.7,4.6,北西,7.7,西北西,9.5,--,--,晴,曇時々晴
200002,2,986.9,1021.4,--,--,--,4.6,11.6,-1.4,41,17,2.6,9.0,北北西,16.0,北北西,9.4,--,--,快晴,快晴
200002,3,985.9,1020.5,--,--,--,3.4,11.1,-3.6,55,25,1.2,4.0,南西,6.7,南西,9.5,--,--,晴,晴
200002,4,984.9,1019.4,--,--,--,3.5,10.7,-2.5,50,20,2.9,9.1,北北西,16.4,北北西,9.4,--,--,晴,快晴
200002,5,990.8,1025.7,--,--,--,2.6,10.6,-4.4,55,31,1.2,3.4,南西,6.1,南西,9.6,--,--,晴,晴
200002,6,981.2,1015.6,1.0,1.0,0.5,3.7,8.7,-1.7,76,47,1.2,3.0,西北西,4.6,西,2.7,--,--,曇一時晴後雨,曇一時雨後時々晴
200002,7,971.2,1004.7,--,--,--,8.0,15.7,1.2,48,12,4.3,11.4,北北西,20.2,北西,9.8,--,--,晴,曇時々晴
200002,8,962.0,995.5,--,--,--,5.1,13.0,-0.1,45,18,4.0,15.5,北北西,26.8,北北西,7.8,--,--,晴後一時曇,晴一時曇
200002,9,970.2,1004.3,--,--,--,3.5,7.7,-0.9,29,14,8.3,13.1,北北西,24.6,北北西,9.8,--,--,晴,快晴
200002,10,980.0,1014.5,--,--,--,2.4,9.9,-4.2,34,12,2.1,5.5,北西,8.4,西,9.8,--,--,快晴,快晴
200002,11,978.4,1012.8,--,--,--,3.1,12.1,-5.0,45,23,2.1,7.0,北西,13.7,北西,9.4,--,--,晴,快晴
200002,12,977.5,1011.6,--,--,--,5.2,14.0,-2.7,49,19,1.3,4.4,西南西,7.4,西,9.9,--,--,快晴,快晴
200002,13,978.7,1012.8,--,--,--,5.3,13.1,-1.9,53,26,2.2,7.3,南西,11.9,南西,9.4,--,--,晴,曇一時晴
200002,14,973.5,1007.4,--,--,--,6.1,11.6,3.0,55,40,1.6,4.8,南西,8.0,南西,3.0,--,--,曇後晴,晴後薄曇一時雪
200002,15,963.6,997.4,0.0,0.0,0.0,3.5,9.2,0.7,48,20,4.6,10.4,西北西,17.0,北,3.4,0,--,晴時々曇一時雪,晴時々曇
200002,16,970.8,1005.2,0.0,0.0,0.0,1.2,4.8,-1.8,26,18,6.1,11.5,北北西,19.7,北西,4.3,0,--,晴時々曇,晴
200002,17,978.5,1013.2,--,--,--,1.3,9.0,-6.1,31,13,2.3,7.8,北,14.0,北西,9.8,--,--,晴,晴時々薄曇
200002,18,980.9,1015.5,--,--,--,2.5,7.7,-2.0,31,15,4.8,10.7,北北西,20.1,北北西,9.9,--,--,晴,晴後薄曇
200002,19,983.0,1017.6,--,0.0,--,2.0,7.8,-4.1,43,24,1.2,2.7,西南西,3.9,西南西,5.1,--,--,曇,曇後雨一時みぞれ
200002,20,969.7,1003.6,0.0,0.0,0.0,4.1,8.9,1.3,76,46,1.8,5.8,西北西,8.7,西北西,1.2,0,--,みぞれ後曇時々晴,晴
200002,21,972.8,1007.0,--,--,--,3.0,8.0,-2.2,31,12,5.1,11.1,北西,22.4,北北西,9.1,--,--,晴,晴
200002,22,978.9,1013.3,--,--,--,3.3,8.8,-3.1,24,15,5.9,10.1,北北西,16.8,北西,10.3,--,--,晴時々薄曇,晴時々薄曇
200002,23,982.4,1017.0,--,--,--,2.7,9.3,-4.3,39,11,1.8,6.1,南西,12.0,北西,7.7,--,--,晴後曇,晴時々薄曇
200002,24,977.7,1012.1,0.0,0.0,0.0,3.0,11.7,-1.0,45,15,4.3,12.3,北北西,21.6,北北西,9.0,0,--,晴時々薄曇後一時雪,晴
200002,25,982.9,1017.6,--,--,--,1.9,8.0,-3.1,27,13,4.8,12.2,北北西,18.9,北北西,10.3,--,--,晴,晴後時々曇
200002,26,980.3,1014.9,0.0,0.0,0.0,1.3,6.3,-2.5,56,32,1.4,3.6,西北西,6.4,西,0.1,0,--,曇後一時みぞれ,曇時々みぞれ
200002,27,977.6,1011.9,--,--,--,3.9,11.8,-1.3,51,16,3.8,9.9,北北西,17.7,北,8.8,0,--,晴,快晴
200002,28,978.9,1013.2,--,--,--,3.9,11.6,-3.2,33,19,3.4,9.8,北北西,19.5,北,7.5,--,--,晴後一時曇,晴
200002,29,984.5,1019.2,--,--,--,2.4,8.2,-2.1,21,12,6.1,11.9,北北西,19.1,北,10.6,--,--,快晴,快晴
200003,1,989.5,1024.4,--,--,--,2.8,11.4,-5.8,36,11,1.8,6.0,南西,11.7,南西,10.7,--,--,快晴,快晴
200003,2,987.2,1021.6,--,--,--,5.8,16.5,-3.7,41,8,2.0,6.7,北北西,11.7,北北西,10.6,--,--,快晴,快晴
200003,3,990.4,1024.7,--,--,--,7.1,17.3,-1.8,46,17,1.8,7.3,南南西,12.7,南南西,10.1,--,--,晴時々薄曇,薄曇一時晴
200003,4,982.0,1016.0,5.0,2.0,1.5,7.1,14.0,1.6,77,39,1.3,4.8,西,8.0,西南西,2.4,--,--,晴後雨,雨後曇時々霧
200003,5,974.9,1008.3,0.0,0.0,0.0,9.7,17.0,5.3,73,37,2.3,6.4,南西,9.8,南西,4.0,--,--,曇一時霧,曇
200003,6,976.9,1010.5,--,--,--,8.6,13.7,5.6,61,43,1.8,4.8,南,7.1,南南西,4.3,--,--,晴時々曇,晴
200003,7,972.8,1006.3,--,--,--,8.4,16.6,0.6,44,14,3.6,10.1,北北西,17.8,北北西,10.6,--,--,快晴,晴一時薄曇
200003,8,974.2,1008.2,0.0,0.0,0.0,5.1,12.1,0.2,31,12,3.6,11.9,北北西,21.1,北北西,8.6,0,--,晴後一時雪,晴
200003,9,978.8,1013.2,--,--,--,3.3,9.6,-3.2,34,14,4.8,13.3,北北西,27.3,北北西,10.7,--,--,快晴,快晴
200003,10,985.3,1019.6,--,--,--,5.3,11.3,-0.4,21,10,5.2,12.5,北北西,23.1,北北西,11.0,--,--,快晴,晴後時々薄曇
200003,11,982.9,1017.2,0.0,0.0,0.0,5.0,10.1,-0.8,43,17,1.4,5.4,北西,8.0,北西,0.6,--,--,曇,曇後雨
200003,12,974.4,1008.4,3.5,1.0,0.5,5.2,10.7,2.0,81,52,2.1,4.8,北西,7.9,西南西,5.2,0,--,雨一時みぞれ後晴,晴一時曇
200003,13,978.4,1012.4,--,--,--,6.6,15.4,0.3,47,18,4.2,11.7,北北西,22.1,北北西,10.4,--,--,晴,快晴
200003,14,982.6,1016.8,--,--,--,5.7,13.2,-1.2,30,14,3.7,9.0,北北西,16.8,北北西,8.8,--,--,晴一時薄曇,快晴
200003,15,984.9,1019.1,--,--,--,6.6,13.2,0.1,35,14,2.5,7.8,北,15.2,北北西,8.1,--,--,晴後薄曇,曇後一時雨
200003,16,968.2,1002.0,21.0,5.0,1.5,4.3,9.7,1.9,83,39,1.7,7.2,北西,13.0,北北西,0.4,0,--,雨後一時晴、みぞれを伴う,晴一時曇
200003,17,973.1,1006.7,--,--,--,7.9,13.4,1.1,35,20,6.9,10.7,北北西,19.9,北,10.7,--,--,晴,快晴
200003,18,986.5,1020.8,--,--,--,6.2,15.3,-2.6,45,14,2.1,8.5,南西,13.2,南南西,11.2,--,--,快晴,曇一時晴
200003,19,978.0,1011.6,0.0,0.0,0.0,9.0,16.2,1.8,57,27,1.6,6.2,南南西,10.8,南西,7.4,--,--,曇一時晴,曇一時雨後晴
200003,20,975.7,1009.2,--,--,--,9.2,14.6,3.0,38,15,5.8,11.0,北北西,18.9,北西,10.9,--,--,晴,晴後一時薄曇
200003,21,982.2,1016.3,--,--,--,6.3,13.9,-1.0,56,33,2.2,8.4,南西,13.4,南南西,7.6,--,--,曇時々晴,曇後晴
200003,22,983.9,1017.8,--,--,--,8.0,14.4,1.9,40,14,4.4,10.4,北北西,17.8,北北西,11.1,--,--,快晴,晴後一時薄曇
200003,23,984.5,1018.4,5.0,3.5,1.0,8.3,15.8,0.1,54,33,2.2,7.1,南南西,17.3,南西,6.5,--,--,薄曇時々晴,大雨
200003,24,965.6,998.6,28.0,9.5,2.0,10.6,18.7,3.7,50,19,5.0,13.7,北北西,26.3,北北西,6.6,--,--,晴一時雨,晴
200003,25,974.1,1007.9,--,--,--,6.1,11.4,1.1,39,19,4.8,10.5,北北西,18.3,北北西,8.3,--,--,晴,晴後曇
200003,26,975.8,1009.8,--,--,--,5.4,10.7,1.6,35,16,5.0,12.3,北北西,25.8,北北西,5.8,--,--,曇時々晴,快晴
200003,27,982.1,1015.7,--,--,--,10.0,18.2,2.1,25,13,3.9,8.4,北北西,20.3,北北西,11.2,--,--,快晴,晴後薄曇
200003,28,981.6,1015.4,22.0,4.5,1.5,8.7,12.3,4.4,71,38,1.5 ),5.6,北西,8.5,東南東,0.3,--,--,雨時々薄曇,雨後時々晴、雷を伴う
200003,29,964.8,997.3,2.0,1.5,1.5,13.5,19.8,8.3,47,18,4.5,12.2,北北西,22.2,北北西,7.5,--,--,晴後時々曇,晴
200003,30,971.5,1004.3,--,--,--,13.1,19.7,5.9,29,10,5.2,10.3,北西,18.2,北北西,11.2,--,--,晴,晴
200003,31,974.1,1007.3,--,--,--,11.4,19.0,3.6,49,31,1.7,4.7,南西,9.5,南西,8.8,--,--,晴後曇,晴一時曇
200004,1,977.0,1010.3,--,--,--,11.8,18.1,5.9,29,8,6.8,12.9,北北西,25.0,北北西,11.4,--,--,快晴,晴後一時薄曇
200004,2,987.5,1021.4,--,--,--,9.4,15.7,1.7,42,17,2.1,6.2,南西,9.7,南西,7.1,--,--,薄曇後一時晴,曇一時晴
200004,3,986.0,1019.6,0.0,0.0,0.0,11.0,18.3,6.1,54,28,2.4,5.4,東北東,10.0,東北東,3.4,--,--,晴時々曇,曇一時雨後晴
200004,4,987.4,1021.0,--,0.0,--,11.7,19.3,4.3,54,29,2.2,8.1,南西,12.3,南西,7.9,--,--,曇時々晴,曇後雨
200004,5,976.1,1009.3,10.0,2.5,1.0,11.1,14.4,8.2,85,53,1.2,3.5,東南東,5.2,南東,--,--,--,雨後曇,曇後時々晴
200004,6,978.5,1011.4,--,--,--,15.1,21.5,10.3,48,13,4.6,8.8,北北西,16.5,北西,11.5,--,--,晴,曇時々晴
200004,7,984.6,1017.7,--,--,--,14.4,21.8,8.9,58,28,2.3,8.3,南西,13.1,南西,10.7,--,--,薄曇時々晴,晴時々薄曇
200004,8,982.7,1015.8,--,--,--,13.9,21.4,7.0,42,7,4.5,11.7,北北西,21.6,北北西,10.8,--,--,晴一時薄曇,快晴
200004,9,989.7,1023.3,--,--,--,12.8,20.3,5.2,51,33,2.1,6.4,南西,12.1,南西,9.3,--,--,晴後時々薄曇,曇
200004,10,978.5,1011.6,18.0,9.0,2.0,13.1,16.4,11.3,78,58,1.6,3.8,南西,6.1,東南東,0.1,--,--,曇後時々雨,雨後晴時々曇
200004,11,967.1,999.8,0.0,0.5,0.0,13.4,18.5,8.8,36,15,6.5,14.6,北北西,27.8,北北西,11.9,--,--,快晴,快晴
200004,12,970.1,1002.8,--,--,--,13.9,23.7,4.2,31,11,3.2,12.5,北北西,22.0,北北西,11.1,--,--,晴,曇一時晴
200004,13,974.1,1006.8,--,--,--,15.1,23.3,8.9,41,19,2.2,7.6,南西,12.5,南西,8.8,--,--,晴時々薄曇,晴後一時曇
200004,14,974.6,1007.2,--,--,--,16.0,24.7,8.2,46,21,2.5,10.3,北北西,19.6,北北西,7.3,--,--,薄曇後時々晴,曇
200004,15,974.2,1007.3,11.0,3.0,1.0,11.2,13.8,8.2,74,45,2.0,5.2,東,9.1,東北東,--,--,--,雨一時曇,雨
200004,16,972.4,1005.7,0.5,0.5,0.5,10.0,16.3,7.2,61,28,3.5,6.3,東南東,11.1,北北西,2.5,--,--,曇時々晴一時雨,晴一時曇
200004,17,980.3,1013.9,--,--,--,9.6,16.7,3.3,51,18,3.0,8.3,南西,12.8,南南西,9.3,--,--,晴一時曇,晴
200004,18,983.6,1017.0,--,--,--,12.6,22.4,3.4,54,15,2.1,7.9,南西,11.7,南西,10.4,--,--,晴後時々曇,曇一時晴
200004,19,982.2,1015.1,0.0,0.5,0.0,15.2,21.4,9.1,55,29,1.9,6.9,南南西,11.9,南,1.6,--,--,曇,雨時々曇
200004,20,980.6,1013.9,25.0,5.5,1.0,12.0,15.1,9.5,82,55,1.7,4.0,東,8.3,東南東,1.5,--,--,雨後一時曇,曇
200004,21,976.9,1009.8,10.0,3.5,1.5,14.5,17.4,12.3,83,65,1.5,4.4,南西,6.7,南西,--,--,--,曇後一時雨,雨後時々晴
200004,22,968.9,1001.0,4.5,3.5,1.5,18.2,25.4,10.3,51,17,3.6,9.3,北西,16.8,北西,11.1,--,--,晴後一時薄曇,薄曇後晴
200004,23,967.5,999.9,0.0,0.0,0.0,16.2,22.9,9.7,44,12,4.1,10.7,西北西,21.2,西北西,9.2,--,--,晴一時雨,快晴
200004,24,972.2,1005.1,0.0,0.0,0.0,12.6,21.5,5.5,41,20,3.4,16.5,北北西,28.8,北,10.2,--,--,晴一時曇後一時雨、大風・雷を伴う,快晴
200004,25,977.4,1010.4,--,--,--,13.3,22.5,4.7,49,16,2.5,9.1,南西,14.5,南西,11.8,--,--,薄曇後晴,晴後曇
200004,26,976.1,1009.3,6.0,1.0,0.5,11.4,12.9,10.3,82,67,1.1,2.4,南南東,3.4,南南東,--,--,--,雨一時曇,雨後一時曇
200004,27,964.8,997.1,1.5,1.0,0.5,16.1,24.5,10.1,67,39,2.9,9.0,北北西,17.4,北北西,8.8,--,--,晴時々曇,晴
200004,28,969.6,1002.1,--,--,--,15.5,21.9,8.9,38,19,6.0,11.3,北北西,20.1,北,12.3,--,--,快晴,晴
200004,29,980.5,1013.4,--,--,--,15.0,23.8,7.7,44,18,3.4,9.8,南南西,15.6,南西,10.7,--,--,晴,晴
200004,30,981.7,1014.7,--,--,--,14.8,21.3,8.1,58,28,1.9,6.1,南南西,9.4,南,6.2,--,--,曇一時晴,曇後一時雨
200005,1,977.0,1009.5,0.0,0.0,0.0,17.5,24.7,13.4,60,31,2.7,8.3,南南西,13.4,南南西,10.0,--,--,晴後一時薄曇,曇一時晴
200005,2,976.8,1009.2,0.0,0.0,0.0,17.9,24.4,12.8,63,33,2.2,7.3,南西,12.0,南西,6.0,--,--,晴時々曇一時雨,晴時々曇一時雨
200005,3,974.5,1006.8,0.0,0.0,0.0,18.0,24.6,12.2,58,30,2.7,7.5,南南西,13.0,西南西,11.4,--,--,晴,晴
200005,4,977.6,1010.2,--,--,--,16.9,24.5,10.3,54,28,2.4,6.8,南西,10.3,南南西,11.5,--,--,晴,快晴
200005,5,982.7,1015.4,--,--,--,17.4,27.4,9.3,52,17,2.8,9.7,南西,14.8,南南西,11.7,--,--,快晴,晴後曇
200005,6,985.8,1018.4,0.0,0.0,0.0,18.3,23.8,13.7,66,46,2.6,7.8,南西,12.2,南西,6.7,--,--,曇,曇
200005,7,985.2,1017.7,0.0,0.0,0.0,19.3,24.7,15.7,66,41,2.1,7.6,南南西,13.1,南西,3.5,--,--,曇,曇後時々雨一時晴
200005,8,982.7,1015.1,0.0,0.0,0.0,19.1,25.6,14.3,67,37,2.6,7.3,南西,11.8,南西,8.9,--,--,晴時々曇,晴後時々曇
200005,9,980.0,1012.1,--,--,--,21.6,32.0,14.6,55,17,2.0,8.6,南南西,13.1,南南西,10.0,--,--,晴,晴後曇
200005,10,981.4,1013.7,--,--,--,20.5,27.0,16.4,64,41,3.2,8.8,南南西,13.7,南西,8.3,--,--,薄曇一時晴,曇
200005,11,977.9,1010.2,--,--,--,19.4,24.7,16.3,61,36,2.5,6.8,東南東,10.5,東南東,3.3,--,--,曇後晴,曇一時晴後一時雨
200005,12,975.1,1007.2,0.0,0.0,0.0,20.2,25.6,16.1,60,40,2.4,5.9,南西,9.2,南西,4.9,--,--,曇時々晴,曇
200005,13,977.3,1009.6,--,0.0,--,19.6,24.0,16.1,70,52,1.9,7.1,南西,10.6,南西,--,--,--,曇,曇時々晴一時雨、雷を伴う
200005,14,976.2,1008.5,1.0,1.0,1.0,19.1,25.9,15.5,72,47,2.3,7.2,南西,12.3,西南西,6.0,--,--,曇時々晴後一時雨,晴時々曇一時雨
200005,15,976.4,1008.9,5.5,4.0,1.5,17.3,24.2,13.6,78,45,1.5,6.6,南西,10.6,南西,1.6,--,--,曇後時々雨、雷を伴う,雨後時々晴
200005,16,976.4,1008.8,1.0,1.0,0.5,18.3,25.3,12.5,66,25,2.3,7.4,南南西,11.7,南南西,8.7,--,--,晴後曇,曇一時雨、雷を伴う
200005,17,976.2,1008.7,2.0,1.0,0.5,17.5,22.6,14.6,73,46,2.1,6.8,南西,10.8,南西,1.5,--,--,曇後一時雨,曇時々雨
200005,18,975.7,1008.1,0.5,0.5,0.5,18.3,24.2,14.1,66,37,2.4,4.9,東,9.5,北東,3.2,--,--,晴時々曇一時雨,晴後時々薄曇
200005,19,980.2,1012.8,1.5,1.5,0.5,17.6,22.0,13.2,63,42,1.6,4.5,東北東,7.7,東北東,--,--,--,曇,雨時々曇
200005,20,979.3,1012.1,4.5,1.0,0.5,15.1,16.4,14.0,89,77,0.9,1.8,北東,2.7,東南東,--,--,--,雨後一時曇,曇時々雨
200005,21,978.1,1010.4,0.0,0.0,0.0,19.2,25.9,14.1,69,34,2.1,5.4,南西,8.4,西南西,10.0,--,--,晴一時曇,晴後曇
200005,22,982.0,1014.3,--,--,--,20.1,28.0,15.0,64,28,2.4,8.2,南西,13.1,南西,9.3,--,--,晴後一時薄曇,曇
200005,23,978.3,1010.3,--,--,--,22.0,30.6,16.4,66,29,2.4,7.5,南南西,11.5,南西,8.4,--,--,晴,曇時々晴
200005,24,975.0,1006.7,--,--,--,23.8,33.0,17.6,57,17,2.7,9.2,北西,15.0,北西,10.7,--,--,晴一時曇,快晴
200005,25,980.4,1012.4,--,--,--,21.9,30.4,14.8,59,25,3.0,8.9,南西,13.5,南西,12.3,--,--,快晴,曇時々晴
200005,26,982.0,1014.0,--,--,--,23.2,31.7,18.5,64,38,2.3,6.5,南西,10.8,南西,10.0,--,--,薄曇時々晴,曇一時晴
200005,27,978.6,1010.7,1.0,0.5,0.5,20.9,25.2,17.7,72,48,2.0,5.7,南,12.1,南南西,--,--,--,曇後雨,雨時々曇
200005,28,966.5,997.9,5.0,3.0,1.5,23.5,31.8,17.2,63,25,2.8,7.4,北北西,13.9,北北西,6.9,--,--,曇後晴,晴
200005,29,973.6,1005.1,--,--,--,24.3,30.8,18.3,41,14,4.5,8.8,西北西,15.7,北西,12.7,--,--,晴,晴
200005,30,978.2,1010.1,--,--,--,22.6,31.7,15.1,52,23,2.4,9.0,南西,15.5,南西,9.8,--,--,晴後曇,曇
200005,31,974.2,1006.4,4.0,2.0,0.5,18.8,22.8,16.7,79,54,1.8,6.5,南西,9.2,南南西,--,--,--,雨一時曇,雨時々曇後一時晴
200006,1,972.4,1004.0,0.5,0.5,0.5,23.0,30.4,16.9,63,34,3.3,8.8,北北西,17.1,北西,9.9,--,--,晴,晴後一時薄曇
200006,2,980.2,1012.3,--,--,--,21.4,28.0,14.7,62,43,2.7,7.9,南西,12.7,南南西,8.5,--,--,晴時々薄曇,曇一時晴
200006,3,976.6,1008.7,1.5,1.5,1.5,20.3,24.4,18.3,76,59,1.6,4.9,南西,8.4,南南西,0.3,--,--,曇一時雨,曇後時々晴
200006,4,972.3,1004.1,--,--,--,21.7,28.7,15.3,51,20,2.8,9.4,南西,15.3,南西,11.4,--,--,薄曇時々晴,曇後晴
200006,5,976.9,1008.9,--,--,--,21.2,29.2,14.2,54,26,2.9,8.9,南西,14.2,南西,12.9,--,--,晴後一時薄曇,曇時々晴
200006,6,975.7,1007.6,--,--,--,21.9,28.8,18.0,64,37,2.7,8.6,南西,13.5,南西,8.6,--,--,晴一時曇,晴後曇
200006,7,974.3,1005.9,--,--,--,23.9,32.9,17.1,61,19,2.2,7.4,南西,12.6,南西,11.0,--,--,薄曇時々晴,晴後時々曇
200006,8,974.4,1006.0,1.5,1.5,0.5,23.3,31.1,19.2,72,38,2.6,8.1,南西,12.8,南西,6.0,--,--,曇,雨時々曇
200006,9,969.3,1001.0,20.0,7.5,2.5,21.6,24.7,18.5,84,74,2.1,5.7,北西,8.5,北西,0.1,--,--,雨時々曇,曇一時雨
200006,10,977.9,1010.0,2.0,2.0,0.5,20.8,24.5,17.7,75,56,2.1,5.5,南西,9.5,南南西,0.6,--,--,曇,雨一時曇
200006,11,978.0,1010.5,18.5,3.5,1.0,17.4,20.2,15.6,86,68,1.3,3.5,東南東,5.2,南東,0.1,--,--,雨後曇,曇
200006,12,975.7,1008.0,1.5,1.0,0.5,18.3,21.3,16.2,81,60,1.2,2.6,東南東,4.3,南西,--,--,--,曇一時雨,雨一時曇
200006,13,972.7,1004.9,25.5,4.0,1.0,18.6,23.1,16.4,89,66,0.9 ),2.4,南東,3.8,南東,--,--,--,雨時々曇,大雨
200006,14,973.9,1006.1,28.5,5.0,1.5,18.8,23.0,16.6,88,72,1.2,4.7,南西,6.9,南西,0.8,--,--,雨時々曇,晴時々曇
200006,15,981.1,1013.3,--,--,--,21.3,29.1,15.5,66,28,2.3,7.5,南西,12.2,南西,11.9,--,--,晴,晴
200006,16,982.5,1014.4,--,--,--,23.4,32.3,15.7,66,31,2.2,7.4,南西,11.4,南西,12.2,--,--,晴,晴後曇
200006,17,981.4,1013.7,12.5,3.0,1.0,19.8,22.3,17.4,86,72,1.2,2.8,西南西,4.1,西南西,--,--,--,雨時々曇,雨時々曇
200006,18,977.3,1009.2,0.0,0.0,0.0,22.6,30.5,17.5,72,43,2.0,7.0,南西,11.9,南西,6.3,--,--,曇時々晴,曇
