年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200002,2,1022.3,1024.4,--,--,--,4.0,9.8,-1.0,71,45,2.5,6.2,南西,10.6,南西,5.7,--,--,晴後一時曇,晴
200002,3,1020.1,1022.1,--,--,--,5.0,11.6,-0.5,68,39,2.1,5.9,西,9.7,西南西,9.5,--,--,晴後時々薄曇,晴時々薄曇一時雨
200002,4,1020.9,1023.0,0.0,0.0,0.0,4.2,8.3,0.8,67,45,3.6,8.8,西北西,14.5,西北西,8.6,--,--,晴一時雨,晴
200002,5,1023.5,1025.6,--,--,--,4.5,12.4,-1.8,62,26,1.7,5.6,西南西,9.6,西南西,9.9,--,--,晴,晴後時々曇
200002,6,1013.8,1015.9,14.0,2.5,0.5,4.0,5.3,1.6,89,63,1.6,3.2,北西,5.4,北西,--,0,--,雨一時みぞれ,晴一時雨
200002,7,1008.0,1010.1,0.0,0.0,0.0,6.0,10.1,2.7,63,41,3.6,7.5,北西,15.4,西北西,5.6,--,--,晴一時曇,晴時々曇
200002,8,999.1,1001.1,6.0,3.5,1.0,2.1,5.3,-2.4,72,36,3.2,9.2,西,18.3,西,4.2,2,9,曇時々晴一時雪、みぞれを伴う,雪一時晴
200002,9,1008.9,1011.0,0.5,1.0,0.5,1.5,4.4,-2.1,73,52,3.9,7.5,西北西,15.0,北西,7.2,5,9,晴後一時雪,晴後時々曇
200002,10,1015.7,1017.8,--,--,--,2.8,9.0,-2.8,65,34,2.4,7.0,北西,11.9,西北西,9.1,--,--,晴,晴
200002,11,1014.0,1016.1,0.0,0.0,0.0,3.9,9.3,-1.8,74,52,1.6,5.3,西南西,8.7,西南西,5.1,--,--,曇時々晴後一時雨,雨後曇
200002,12,1013.5,1015.5,0.0,0.0,0.0,6.9,12.0,2.2,73,45,1.7,6.1,西北西,9.9,西,4.3,--,--,曇時々晴,曇時々晴
200002,13,1013.0,1015.1,--,--,--,7.7,13.6,3.7,54,31,2.8,6.6,北西,13.1,北西,7.4,--,--,晴後一時曇,曇
200002,14,1007.1,1009.1,0.0,0.0,0.0,7.0,12.9,2.5,58,34,1.6,3.5,南南西,5.4,南南西,5.3,--,--,曇後時々晴,曇時々雨一時晴
200002,15,1000.2,1002.3,5.5,2.0,1.0,3.3,7.7,-0.9,79,38,4.7,8.9,西北西,16.7,西北西,5.6,7,7,晴一時雪、みぞれを伴う,大雪
200002,16,1008.1,1010.2,14.0,2.5,1.0,-0.7,1.8,-3.5,95,84,3.0,7.0,西北西,11.9,西北西,0.7,19,22,雪,晴一時雪
200002,17,1015.1,1017.2,4.0,1.5,0.5,-0.3,4.3,-5.6,90,68,1.8,5.8,西南西,10.1,西,6.9,2,14,晴後時々雪,雪
200002,18,1017.2,1019.3,2.0,1.0,0.5,1.9,5.9,-1.5,80,55,3.1,6.6,西,11.2,西,8.8,4,12,晴時々曇一時雪,晴後一時薄曇
200002,19,1016.1,1018.2,--,0.0,--,2.3,5.2,-1.8,69,51,1.6,3.9,東,6.1,東北東,0.3,--,--,曇,曇後雨時々みぞれ
200002,20,1003.4,1005.5,4.0,1.0,0.5,5.4,11.1,0.9,73,47,3.8,9.4,北西,18.0,西北西,4.5,0,--,雨後晴,晴
200002,21,1009.4,1011.5,0.0,0.0,0.0,3.1,6.4,0.4,57,40,4.6,8.0,北西,15.1,北西,9.4,--,--,晴,晴
200002,22,1015.5,1017.6,--,--,--,3.4,7.7,0.1,54,34,3.9,7.7,西北西,13.5,北西,8.6,0,--,晴後時々薄曇,晴一時薄曇
200002,23,1017.7,1019.8,0.0,0.0,0.0,4.1,8.9,-0.7,54,27,2.7,5.2,西北西,8.9,西北西,6.5,--,--,薄曇時々晴,曇一時雨後時々晴
200002,24,1014.0,1016.1,0.0,0.0,0.0,3.4,9.4,0.1,70,47,3.9,8.8,北西,15.8,北西,6.6,0,--,曇時々晴一時雨,晴
200002,25,1018.8,1020.9,--,--,--,2.1,6.2,-1.1,46,27,4.2,7.8,北西,14.8,西北西,10.1,--,--,晴,晴後一時薄曇
200002,26,1014.1,1016.2,0.5,0.5,0.5,0.8,4.1,-0.8,71,36,1.5,4.4,西北西,7.8,北北東,--,0,0,曇後雪,雪一時曇
200002,27,1014.2,1016.3,3.0,0.5,0.5,1.9,5.1,-0.3,94,82,2.0,6.3,西,10.5,西,0.9,0,2,雨一時雪、みぞれを伴う,晴一時雨、みぞれを伴う
200002,28,1016.2,1018.3,0.5,0.5,0.5,1.6,7.7,-2.0,85,66,2.7,9.1,西北西,17.2,北西,2.8,0,--,曇時々雨一時雪、みぞれを伴う,曇一時雨後晴
200002,29,1021.7,1023.8,0.0,0.0,0.0,1.1,6.1,-2.3,64,40,3.7,6.7,北北西,13.4,北,6.5,0,--,晴,晴
200003,1,1024.3,1026.4,--,--,--,3.3,9.6,-3.1,58,29,3.0,7.1,西北西,12.2,西北西,10.3,--,--,快晴,快晴
200003,2,1022.5,1024.6,--,--,--,6.0,14.4,-1.9,59,36,2.3,7.8,北北西,13.4,北北西,10.1,--,--,晴,快晴
200003,3,1023.0,1025.0,--,--,--,8.7,16.8,0.5,61,34,1.9,3.7,南西,5.9,南西,9.5,--,--,晴,薄曇
200003,4,1014.0,1016.0,20.5,5.5,2.0,7.5,8.3,6.0,88,60,1.8,3.9,北西,7.3,西北西,--,--,--,雨,雨後晴
200003,5,1008.9,1010.9,--,--,--,10.4,15.8,4.6,56,23,4.1,7.9,西北西,12.3,西北西,5.9,--,--,晴時々曇,晴時々薄曇
200003,6,1010.1,1012.1,--,--,--,8.7,15.9,1.0,52,15,2.3,6.0,西南西,10.1,南西,10.4,--,--,晴,晴時々曇
200003,7,1009.7,1011.8,0.0,0.0,0.0,6.3,12.1,3.1,66,39,2.8,7.6,西北西,11.9,西北西,3.5,--,--,曇一時雨後晴,晴一時曇
200003,8,1011.7,1013.8,1.5,0.5,0.5,3.0,9.0,0.1,76,44,3.3,9.7,西北西,18.5,西,6.2,2,2,晴後みぞれ一時雪,雪時々曇
200003,9,1017.0,1019.1,1.0,0.5,0.5,2.3,7.1,-0.1,80,45,3.3,8.8,西北西,15.4,北西,5.4,1,5,雪一時みぞれ後時々晴,晴一時雪
200003,10,1022.5,1024.6,0.0,0.0,0.0,3.3,8.2,-1.0,61,36,2.9,6.6,北北西,12.1,北西,8.0,0,--,晴後一時曇,晴後薄曇
200003,11,1017.2,1019.3,0.0,0.0,0.0,4.1,8.1,0.5,61,41,1.7,3.4,西北西,5.2,北東,--,--,--,曇,雨後一時曇
200003,12,1007.0,1009.0,1.0,0.5,0.5,8.1,14.6,3.3,60,21,4.1,8.2,北西,15.5,北西,8.6,--,--,曇後晴,晴
200003,13,1014.8,1016.9,0.0,0.0,0.0,5.9,11.5,1.1,59,35,3.3,8.4,北西,17.7,北西,7.1,--,--,晴時々曇一時雨,快晴
200003,14,1018.3,1020.4,--,--,--,6.0,12.8,-1.0,46,21,3.8,10.9,西北西,18.3,西北西,8.8,--,--,晴時々薄曇,晴
200003,15,1018.5,1020.5,--,--,--,7.9,14.4,1.1,45,23,2.2,3.8,南南西,6.8,南,9.8,--,--,晴後一時薄曇,曇後時々雨
200003,16,999.3,1001.3,26.0,6.0,1.5,8.3,12.9,6.1,81,48,4.3,11.1,西北西,19.5,西北西,0.3,--,--,雨後時々曇,雨時々曇
200003,17,1010.4,1012.4,1.0,0.5,0.5,6.6,10.4,3.0,62,33,5.0,9.7,西北西,18.3,北西,6.0,--,--,晴時々雨,晴
200003,18,1019.4,1021.4,--,--,--,8.1,16.3,-0.2,55,27,2.1,5.9,南西,10.1,西南西,11.2,--,--,快晴,曇
200003,19,1011.0,1013.0,1.0,0.5,0.5,9.5,14.8,5.8,66,36,1.9,4.5,西北西,7.3,北北西,2.9,--,--,曇後時々雨,晴時々曇一時雨
200003,20,1012.4,1014.4,0.0,0.0,0.0,7.8,11.9,3.9,52,29,6.0,9.3,北西,18.5,北西,11.4,--,--,晴,晴
200003,21,1015.5,1017.6,--,--,--,7.4,14.7,1.0,48,17,2.3,5.8,西南西,10.1,西南西,7.3,--,--,晴後曇,曇後晴
200003,22,1019.1,1021.1,0.0,0.0,0.0,8.7,13.0,3.7,43,24,5.0,9.0,北西,16.4,北西,10.7,--,--,晴,晴後一時曇
200003,23,1015.6,1017.6,20.5,7.0,1.5,9.3,14.9,2.6,66,38,2.9,6.7,南,12.5,南,2.9,--,--,曇時々晴後一時雨,大雨後時々曇
200003,24,1003.4,1005.4,21.0,9.5,3.5,7.8,13.1,2.6,79,54,4.9,10.3,西北西,18.7,西北西,1.9,--,--,曇時々雨,雨時々曇
200003,25,1011.3,1013.4,7.0,6.0,2.0,4.4,9.5,1.6,82,54,3.7,9.3,北西,17.0,西,5.8,0,--,曇時々雨一時晴,雨時々晴一時曇、みぞれを伴う
200003,26,1012.8,1014.9,3.0,2.5,1.5,4.3,9.6,1.2,81,42,3.5,10.5,西北西,20.4,西北西,4.9,0,--,曇時々雨一時晴、みぞれを伴う,曇一時雨後時々晴
200003,27,1017.1,1019.1,--,--,--,8.7,16.3,1.0,64,35,1.7,4.5,南,7.0,南,10.5,--,--,快晴,晴後曇
200003,28,1010.2,1012.3,26.5,15.0,8.5,10.9,14.3,6.6,82,61,2.7,7.5,南東,15.3,南東,--,--,--,曇時々雨,雨後晴、雷を伴う
200003,29,1002.0,1004.0,0.0,0.0,0.0,10.7,16.3,5.9,71,49,3.5,8.3,西,14.5,西,2.0,--,--,曇後時々雨,晴時々雨
200003,30,1008.6,1010.6,0.0,0.0,0.0,10.6,15.8,4.8,57,31,3.1,6.4,北西,12.4,西北西,9.0,--,--,晴,晴
200003,31,1008.6,1010.6,0.0,0.0,0.0,10.0,16.4,4.5,66,46,1.7,4.5,南南西,8.0,南南西,3.4,--,--,曇,曇後時々晴
200004,1,1014.2,1016.2,0.0,0.0,0.0,10.8,15.5,6.3,39,11,4.6,8.8,北北西,17.0,北西,11.7,--,--,快晴,晴
200004,2,1020.2,1022.2,--,--,--,10.6,15.8,3.8,46,18,2.1,4.7,西,7.1,西,1.6,--,--,薄曇,曇
200004,3,1017.1,1019.2,--,--,--,13.1,21.1,7.8,54,22,2.2,7.0,南南西,10.4,南南西,4.6,--,--,曇後晴,晴一時薄曇
200004,4,1018.2,1020.2,0.0,0.0,0.0,12.9,18.7,7.2,70,46,2.2,6.8,南南西,10.7,南,6.7,--,--,晴時々曇,曇後雨
200004,5,1005.9,1007.9,15.5,2.5,1.0,12.4,14.4,9.8,91,72,2.4,6.5,西北西,10.4,西北西,--,--,--,雨後一時曇,曇後晴
200004,6,1014.4,1016.4,--,--,--,12.3,17.5,6.7,42,22,4.5,8.1,北西,15.4,北西,12.1,--,--,快晴,晴後曇
200004,7,1017.5,1019.5,--,--,--,13.4,20.0,7.2,60,41,1.8,5.4,南南西,8.8,南南西,8.2,--,--,薄曇一時晴,晴時々薄曇
200004,8,1017.4,1019.5,0.0,0.0,0.0,13.5,17.6,7.5,48,18,4.0,7.3,北西,13.6,北西,10.4,--,--,薄曇後晴,晴後一時曇
200004,9,1021.3,1023.4,--,--,--,14.0,20.3,6.6,57,41,3.1,6.6,南南東,11.7,南南東,3.2,--,--,曇一時晴,曇
200004,10,1008.4,1010.4,33.5,15.0,6.0,14.9,16.8,11.5,79,61,3.6,9.2,西北西,16.2,北西,--,--,--,雨一時曇,晴時々雨
200004,11,1006.0,1008.0,0.0,0.0,0.0,9.7,13.5,5.7,49,32,4.8,8.9,西北西,18.1,西北西,7.8,--,--,晴一時曇,快晴
200004,12,1005.2,1007.2,--,--,--,12.6,21.3,3.5,52,23,2.1,5.4,西南西,13.7,西南西,11.1,--,--,晴,晴後時々薄曇
200004,13,1006.5,1008.5,--,--,--,15.7,23.1,7.4,49,23,2.2,7.0,南西,13.1,南西,11.3,--,--,快晴,晴後薄曇
200004,14,1008.0,1010.0,--,--,--,16.2,23.1,10.4,53,32,2.3 ,6.6,北西,10.3,北西,3.9,--,--,薄曇,曇後一時雨
200004,15,1005.2,1007.2,24.0,3.5,1.0,11.1,13.6,9.4,88,59,2.1,5.3,北,8.8,北北西,--,--,--,雨,雨後曇時々晴
200004,16,1006.4,1008.4,0.0,0.0,0.0,11.3,16.8,7.4,54,24,4.9,8.5,西北西,14.9,北西,11.2,--,--,晴,快晴
200004,17,1013.9,1016.0,0.0,0.0,0.0,11.0,18.0,3.3,58,27,2.7,7.7,西南西,16.3,西南西,8.9,--,--,晴後一時曇,晴時々曇
200004,18,1017.0,1019.0,--,--,--,14.7,21.6,6.7,65,39,2.0,5.0,南南西,8.8,南,9.3,--,--,晴後一時曇,薄曇
200004,19,1013.7,1015.7,19.0,6.5,2.0,14.9,20.0,11.2,66,38,2.2,6.2,東北東,11.2,西,--,--,--,曇後時々雨,大雨
200004,20,1007.3,1009.3,31.0,14.0,4.5,16.1,21.9,12.4,79,50,2.8,7.6,東北東,12.7,東北東,4.3,--,--,曇一時雨後晴,曇時々晴
200004,21,1006.6,1008.6,27.5,9.0,3.0,15.4,19.0,12.7,85,63,1.8,6.2,西北西,9.5,西南西,--,--,--,曇後時々雨,雨後曇
200004,22,1003.1,1005.1,0.0,0.0,0.0,17.8,22.8,11.4,67,37,2.6,7.0,西南西,11.7,西南西,9.9,--,--,晴後薄曇,曇
200004,23,1001.8,1003.8,0.0,0.0,0.0,15.5,19.4,9.9,50,18,3.6,8.7,北北西,16.7,北北西,8.2,--,--,晴一時雨,晴
200004,24,1006.6,1008.6,0.0,0.0,0.0,12.9,19.2,7.0,55,33,3.2,9.7,西北西,19.5,西北西,9.0,--,--,晴一時雨,晴
200004,25,1010.1,1012.1,--,--,--,14.7,21.6,6.5,54,29,2.2,5.2,南南西,9.3,南南西,7.8,--,--,薄曇一時晴,曇後一時雨
200004,26,1005.3,1007.3,14.5,3.0,1.0,13.2,15.3,12.2,84,54,2.0,3.6,東北東,5.6,東北東,--,--,--,雨,雨一時曇
200004,27,998.7,1000.7,2.5,1.5,1.0,15.1,22.2,12.3,78,52,3.2,7.7,西北西,13.2,北北西,4.3,--,--,晴後曇時々雨,曇
200004,28,1007.9,1009.9,0.0,0.0,0.0,12.7,16.5,9.8,60,43,5.0,8.9,西北西,15.1,西,8.3,--,--,晴一時曇,晴一時曇
200004,29,1013.6,1015.6,--,--,--,15.0,20.9,8.4,54,35,4.3,8.7,西南西,15.4,西南西,12.8,--,--,快晴,晴
200004,30,1013.1,1015.1,2.0,3.0,1.0,14.8,19.9,7.9,68,37,2.2,5.5,南南西,8.8,南西,3.4,--,--,曇一時晴,雨後一時曇
200005,1,1009.1,1011.1,2.0,2.0,1.0,15.7,19.8,13.1,83,63,1.8,3.5,西北西,5.2,西,2.3,--,--,曇後一時晴,晴後曇
200005,2,1008.5,1010.5,15.0,13.0,11.5,15.9,21.9,12.2,83,59,2.6,6.6,南南東,10.7,南南東,1.9,--,--,曇後一時雨、雷を伴う,曇時々雨、雷を伴う
200005,3,1009.4,1011.4,0.0,0.0,0.0,15.0,19.8,10.3,64,46,4.4,9.2,西北西,15.0,西北西,9.5,--,--,晴一時曇,晴後一時曇
200005,4,1011.4,1013.3,--,--,--,17.1,24.2,9.2,53,29,3.9,7.9,北北西,15.7,北西,11.9,--,--,晴,快晴
200005,5,1014.1,1016.1,--,--,--,19.0,27.2,10.2,56,26,2.7,6.3,南,11.2,南南東,12.0,--,--,快晴,晴後一時薄曇
200005,6,1016.8,1018.8,0.0,0.0,0.0,19.4,23.2,14.2,71,58,2.4,4.8,南南西,8.2,南南西,2.7,--,--,曇一時晴,曇
200005,7,1016.0,1017.9,4.5,2.0,1.0,19.5,24.5,14.8,76,50,4.0,8.5,西,16.6,西,1.7,--,--,曇後一時雨、雷を伴う,曇時々雨、雷を伴う
200005,8,1014.2,1016.2,0.0,0.0,0.0,19.8,25.4,14.5,76,52,2.0,4.4,南南西,7.4,南,6.6,--,--,晴一時曇,晴
200005,9,1011.0,1013.0,--,--,--,22.1,30.1,14.7,61,31,2.4,6.0,西南西,10.0,西南西,11.0,--,--,晴,晴後一時曇
200005,10,1012.6,1014.5,--,--,--,20.8,24.2,17.2,77,62,2.9,6.2,南,10.4,南南西,1.6,--,--,曇,曇
200005,11,1007.6,1009.6,--,--,--,20.3,24.1,17.7,69,48,3.6,7.8,南東,14.1,東南東,1.8,--,--,曇一時晴,曇後一時雨
200005,12,1005.9,1007.9,9.0,5.0,1.5,18.4,21.0,16.0,88,74,1.6,3.6,西,5.5,西,0.2,--,--,雨時々曇,曇一時雨
200005,13,1008.1,1010.0,7.0,7.0,5.0,20.1,24.0,16.2,83,62,2.2,5.2,西,11.4,西南西,1.2,--,--,曇,曇一時雨後晴、雷を伴う
200005,14,1007.5,1009.5,0.0,0.0,0.0,19.9,25.9,14.7,74,44,2.3,5.7,西南西,9.4,西南西,8.5,--,--,晴後時々曇,曇後晴
200005,15,1007.4,1009.4,1.0,0.5,0.5,18.2,23.3,15.1,79,55,2.3,5.4,西,9.1,西南西,1.7,--,--,曇後一時雨,曇後晴
200005,16,1007.5,1009.5,--,--,--,19.1,24.7,12.9,68,41,2.2,4.4,西南西,7.6,西,9.2,--,--,薄曇一時晴,曇後一時雨
200005,17,1006.8,1008.8,17.5,7.5,3.5,17.8,22.2,14.6,83,64,2.4,6.3,南南西,9.8,南,0.8,--,--,曇一時雨,雨後曇一時晴、雷を伴う
200005,18,1006.2,1008.2,0.0,0.0,0.0,19.2,24.8,13.5,75,48,3.5,7.2,西南西,12.6,南西,11.9,--,--,晴,曇一時晴
200005,19,1010.8,1012.8,8.0,2.5,1.0,18.5,22.8,14.7,82,67,2.2,6.7,南南西,11.4,南南西,--,--,--,曇後一時雨,雨
200005,20,1009.7,1011.7,20.0,11.5,5.0,16.3,19.9,14.0,88,68,1.5,6.7,西北西,10.8,西北西,--,--,--,曇時々雨,曇一時雨、雷を伴う
200005,21,1010.4,1012.4,--,0.5,0.0,19.5,26.1,13.1,67,35,2.3,5.3,西北西,10.2,西北西,10.3,--,--,晴,晴
200005,22,1013.5,1015.4,--,--,--,20.8,26.7,13.5,63,41,2.1,5.2,南,8.4,南南東,10.1,--,--,薄曇,曇後一時晴
200005,23,1010.3,1012.3,--,--,--,23.4,29.2,17.1,60,35,2.4,6.0,西北西,11.3,西南西,12.3,--,--,晴後薄曇,晴時々曇
200005,24,1007.9,1009.8,--,--,--,23.1,30.7,17.9,60,33,3.4,8.2,西北西,14.0,西北西,11.9,--,--,晴,晴
200005,25,1012.0,1014.0,--,--,--,22.1,28.6,16.1,61,30,3.2,6.8,南,10.7,南南西,12.8,--,--,晴,晴後時々曇
200005,26,1013.8,1015.8,--,--,--,22.7,28.0,18.3,68,42,2.5,5.8,南,9.2,南,8.3,--,--,薄曇,曇
200005,27,1008.5,1010.5,75.5,14.5,4.0,19.9,21.5,17.9,89,69,2.9,6.8,南東,16.0,南東,--,--,--,大雨,大雨
200005,28,999.8,1001.7,13.0,10.5,4.5,21.3,27.4,17.8,82,56,2.9,6.6,西北西,11.9,北西,3.4,--,--,曇一時雨後晴,曇一時雨
200005,29,1006.3,1008.2,--,--,--,23.2,29.5,17.8,52,30,4.7,8.3,西北西,15.0,西北西,13.2,--,--,晴,晴
200005,30,1008.9,1010.8,--,--,--,23.0,29.6,16.1,55,32,2.3,5.4,南南西,8.5,南南西,9.1,--,--,晴後薄曇,曇後一時雨
200005,31,1004.2,1006.2,39.5,7.5,2.0,18.7,22.1,17.2,89,63,2.1,3.7,北東,6.5,東,--,--,--,大雨,雨後曇一時晴
200006,1,1006.2,1008.2,--,--,--,21.6,27.1,16.7,70,44,4.4,9.3,北西,15.6,西,11.9,--,--,晴,晴後薄曇
200006,2,1011.6,1013.5,--,--,--,22.6,28.5,15.6,63,41,2.7,5.4,西南西,9.7,西南西,7.6,--,--,晴後薄曇,曇
200006,3,1007.2,1009.1,0.0,0.0,0.0,21.5,24.0,18.9,78,60,1.6,3.3,北北西,5.4,北北西,--,--,--,曇一時雨,曇一時雨後晴
200006,4,1003.5,1005.5,--,--,--,21.6,27.4,16.7,61,32,4.3,7.3,西北西,12.8,北北西,11.1,--,--,薄曇,晴一時薄曇
200006,5,1007.7,1009.7,--,--,--,21.0,27.1,13.8,66,43,3.1,6.7,南,10.6,南,10.4,--,--,晴後時々薄曇,曇
200006,6,1007.0,1008.9,0.0,0.0,0.0,23.1,28.3,18.2,66,32,2.6,5.2,南南西,9.3,南,9.4,--,--,曇後晴,晴
200006,7,1005.6,1007.5,--,--,--,24.9,32.2,17.4,61,30,2.2,6.0,南西,11.8,南西,12.6,--,--,晴,晴後一時薄曇
200006,8,1004.7,1006.6,0.0,0.0,0.0,24.1,28.9,19.3,73,51,2.8,6.3,南,10.7,南,6.0,--,--,曇,大雨
200006,9,1001.0,1003.0,41.0,14.5,4.5,20.6,22.9,18.6,88,76,3.6,6.0,西南西,11.8,南南東,--,--,--,雨後曇,曇
200006,10,1009.7,1011.6,1.5,1.5,0.5,20.0,22.9,17.9,78,59,2.3,6.0,西北西,9.5,北西,--,--,--,曇,雨
200006,11,1008.3,1010.2,5.5,1.5,0.5,19.5,23.1,17.4,86,71,1.9,4.6,南南東,6.6,南南東,0.9,--,--,雨後曇,曇
200006,12,1005.7,1007.6,2.5,1.0,0.5,19.6,22.1,17.8,85,71,1.4,3.9,南南西,5.5,南南西,--,--,--,曇後一時雨,雨後曇
