年月,日,3-1氣温(℃)-平均
200102,1,3.5
200102,18,3.8
200102,21,3.8
200102,19,4.3
200102,27,4.5
200102,28,6
200102,23,6.3
200102,22,7.9
200103,10,-0.1
200103,9,0.4
200103,11,0.6
200103,8,1.4
200103,12,1.4
200103,13,1.7
200103,5,3.4
200103,2,3.8
200103,31,4.4
200103,29,4.5
200103,7,5
200103,3,5.1
200103,16,5.2
200103,15,5.3
200103,30,5.3
200103,6,5.6
200103,1,5.7
200103,28,5.7
200103,27,5.8
200103,14,6.3
200103,4,6.5
200103,17,7
200103,21,8.4
200103,18,8.6
200103,26,8.8
200103,23,9.2
200103,24,10.7
200103,19,11.4
200103,22,11.4
200103,20,11.7
200103,25,13.5
200104,1,5
200104,3,5.6
200104,4,6.8
200104,21,7.7
200104,20,8.6
200104,22,8.9
200104,2,9.3
200104,5,9.9
200104,13,9.9
200104,6,10.2
200104,25,10.9
200104,26,10.9
200104,7,11.2
200104,23,11.6
200104,12,11.7
200104,14,12.1
200104,15,12.2
200104,24,12.7
200104,27,13
200104,16,13.2
200104,28,14.3
200104,8,14.5
200104,30,15.1
200104,10,15.3
200104,17,16.2
200104,29,16.2
200104,9,16.3
200104,11,16.7
200104,19,16.7
200104,18,17.2
200105,4,13.5
200105,2,13.9
200105,5,13.9
200105,3,14
200105,11,14.4
200105,1,14.6
200105,10,15.9
200105,12,16.1
200105,8,16.5
200105,28,17.1
200105,25,17.2
200105,9,17.3
200105,27,17.4
200105,19,17.7
200105,13,17.8
200105,6,18.1
200105,31,18.6
200105,16,18.8
200105,17,18.9
200105,26,19.6
200105,24,19.8
200105,7,20.4
200105,20,20.5
200105,29,20.6
200105,14,20.8
200105,15,21.2
200105,21,21.6
200105,18,22
200105,22,22.5
200105,30,22.7
200105,23,23.5
200106,15,17
200106,12,17.8
200106,14,17.8
200106,11,17.9
200106,13,18.7
200106,16,18.7
200106,21,18.8
200106,1,19.3
200106,20,19.8
200106,10,19.9
200106,2,20.2
200106,17,20.3
200106,8,20.5
200106,22,20.6
200106,23,20.9
200106,4,21.1
200106,7,21.1
200106,3,21.4
200106,6,21.4
200106,9,21.4
200106,19,21.5
200106,24,21.8
200106,25,21.8
200106,18,22.3
200106,27,22.3
200106,26,23.5
200106,29,23.5
200106,30,23.7
200106,28,24.1
200106,5,24.6
200107,7,21.4
200107,1,21.8
200107,6,22
200107,8,22.8
200107,2,22.9
200107,9,25
200107,19,25.3
200107,4,25.4
200107,26,25.7
200107,28,25.8
200107,18,25.9
200107,25,26
200107,3,26.2
200107,17,26.6
200107,20,26.6
200107,27,26.6
200107,14,26.9
200107,29,27.1
200107,10,27.4
200107,5,27.6
200107,12,27.6
200107,13,27.9
200107,16,27.9
200107,11,28
200107,21,28.5
200107,24,28.7
200107,15,28.9
200107,23,29.5
200107,30,29.5
200107,22,29.6
200107,31,29.7
200202,13,0.4
200202,11,0.7
200202,10,0.8
200202,14,1
200202,12,1.3
200202,1,1.6
200202,9,1.6
200202,15,1.8
200202,19,2.1
200202,16,2.6
200202,18,3.4
200202,25,3.7
200202,2,3.9
200202,24,4.1
200202,4,4.7
200202,5,5.1
200202,17,5.1
200202,3,5.2
200202,7,5.6
200202,26,6.1
200202,6,6.4
200202,23,6.5
200202,20,6.8
200202,22,7
200202,8,7.4
200202,28,7.4
200202,27,8.4
200202,21,8.7
200203,3,2.3
200203,2,4
200203,24,4.4
200203,4,4.7
200203,8,4.7
200203,7,5.6
200203,25,5.6
200203,23,5.8
200203,5,6
200203,10,6.5
200203,11,7
200203,28,7.1
200203,9,7.2
200203,13,7.5
200203,6,7.7
200203,1,8
200203,22,8.1
200203,12,8.2
200203,16,8.2
200203,27,8.3
200203,20,8.8
200203,18,9.2
200203,19,9.7
200203,31,9.7
200203,30,10.2
200203,17,10.3
200203,15,10.4
200203,29,10.6
200203,14,10.7
200203,26,11.6
200203,21,11.9
200204,12,9
200204,9,9.4
200204,5,9.8
200204,6,9.9
200204,4,10.4
200204,10,10.8
200204,13,10.8
200204,11,11.1
200204,26,11.7
200204,18,12
200204,25,12.4
200204,19,12.7
200204,27,12.8
200204,1,13.3
200204,28,13.4
200204,7,13.7
200204,29,13.8
200204,2,14.3
200204,3,14.4
200204,14,14.7
200204,8,15
200204,17,15.3
200204,30,15.3
200204,20,17.2
200204,21,17.2
200204,15,18.9
200204,16,18.9
200204,23,19.1
200204,24,19.2
200204,22,20
200205,1,13.1
200205,6,13.6
200205,17,13.6
200205,2,13.7
200205,13,14.3
200205,12,14.5
200205,18,14.6
200205,11,14.7
200205,7,14.9
200205,20,15.1
200205,5,15.2
200205,15,15.2
200205,9,15.3
200205,14,15.3
200205,21,15.4
200205,19,15.5
200205,8,15.7
200205,27,15.9
200205,10,16.6
200205,26,16.6
200205,28,17
200205,24,17.6
200205,25,17.7
200205,4,17.9
200205,22,18.2
200205,3,18.7
200205,16,19.1
200205,23,19.4
200205,29,19.7
200205,30,20.8
200205,31,21.2
200206,24,17.4
200206,25,17.8
200206,23,18
200206,26,18.3
200206,3,18.9
200206,5,19.3
200206,2,19.5
200206,6,19.5
200206,27,19.7
200206,18,20.1
200206,22,20.4
200206,4,20.5
200206,9,20.5
200206,1,20.7
200206,15,20.9
200206,19,20.9
200206,17,21.1
200206,21,21.1
200206,16,21.2
200206,28,21.2
200206,13,21.8
200206,11,21.9
200206,10,22
200206,12,22.3
200206,20,22.5
200206,14,22.6
200206,7,23.2
200206,29,23.9
200206,30,24.1
200206,8,24.2
200207,15,21.5
200207,2,22
200207,1,22.3
200207,11,22.3
200207,3,22.4
200207,16,22.8
200207,10,23.2
200207,12,23.8
200207,4,24.1
200207,9,24.1
200207,17,24.8
200207,5,25
200207,28,25.4
200207,19,25.6
200207,29,25.7
200207,8,25.8
200207,14,25.8
200207,7,26.1
200207,22,26.2
200207,13,26.3
200207,18,26.4
200207,23,26.4
200207,30,26.9
200207,27,27
200207,21,27.2
200207,6,28
200207,20,28.5
200207,31,28.8
200207,24,29
200207,26,29.7
200207,25,30.2
200302,2,0.4
200302,5,0.7
200302,13,0.8
200302,12,1
200302,1,1.1
200302,3,1.7
200302,6,1.9
200302,4,2
200302,25,2.4
200302,27,2.7
200302,28,3
200302,14,3.1
200302,16,3.3
200302,21,3.3
200302,24,3.5
200302,18,3.9
200302,22,4
200302,15,4.1
200302,19,4.1
200302,23,4.5
200302,7,4.8
200302,20,5
200302,26,5.3
200302,17,5.4
200302,11,5.5
200302,9,6.1
200302,10,6.7
200302,8,7.6
200303,4,0.4
200303,11,1
200303,10,2
200303,5,2.3
200303,12,2.7
200303,9,2.8
200303,13,3
200303,21,3.8
200303,14,4.2
200303,6,4.3
200303,22,4.4
200303,20,4.5
200303,19,4.6
200303,1,4.9
200303,3,5
200303,15,5.1
200303,23,5.3
200303,8,5.5
200303,17,5.7
200303,16,5.8
200303,18,5.8
200303,7,6.1
200303,2,7.2
200303,29,7.6
200303,28,7.9
200303,30,7.9
200303,26,9.8
200303,24,9.9
200303,25,10.2
200303,31,10.6
200303,27,11.3
200304,10,7.3
200304,5,7.4
200304,9,7.4
200304,2,7.9
200304,1,8.6
200304,3,9
200304,21,9.3
200304,6,9.4
200304,4,9.9
200304,22,10.1
200304,11,10.6
200304,14,10.8
200304,20,10.9
200304,24,11.7
200304,23,11.8
200304,30,12
200304,25,12.4
200304,7,12.5
200304,15,12.6
200304,13,12.7
200304,27,13
200304,12,13.1
200304,16,13.1
200304,26,13.3
200304,8,13.6
200304,19,14.2
200304,28,16.5
200304,17,17
200304,18,17.6
200304,29,19.1
200305,9,11.2
200305,1,11.9
200305,10,12.2
200305,8,12.7
200305,5,13.6
200305,17,13.7
200305,16,14.3
200305,11,15.3
200305,4,15.4
200305,21,16.2
200305,18,16.3
200305,22,16.4
200305,2,16.9
200305,20,16.9
200305,6,17.1
200305,15,17.7
200305,23,18.3
200305,12,18.4
200305,19,18.7
200305,3,18.8
200305,26,19.3
200305,27,19.7
200305,13,20
200305,14,20
200305,28,20
200305,24,20.6
200305,25,20.6
200305,31,20.6
200305,29,21.3
200305,7,22
200305,30,23.2
200306,1,17.7
200306,2,17.7
200306,3,18.1
200306,4,19.3
200306,5,19.6
200306,7,19.6
200306,6,19.7
200306,8,20.5
200306,29,20.6
200306,22,20.8
200306,9,20.9
200306,15,20.9
200306,26,20.9
200306,14,21.1
200306,16,21.2
200306,28,21.3
200306,30,21.3
200306,27,21.5
200306,23,21.9
200306,17,22
200306,25,22.3
200306,10,22.7
200306,21,22.7
200306,20,22.8
200306,11,22.9
200306,13,23.8
200306,18,24
200306,12,24.4
200306,19,24.7
200306,24,25.1
200307,2,19.9
200307,1,20.4
200307,3,20.5
200307,4,20.5
200307,13,20.5
200307,16,20.5
200307,7,20.6
200307,12,20.9
200307,5,21
200307,15,21
200307,6,21.2
200307,8,21.5
200307,17,21.5
200307,24,21.6
200307,23,21.7
200307,26,21.7
200307,25,22.1
200307,9,22.2
200307,14,22.3
200307,10,22.4
200307,31,22.4
200307,28,22.6
200307,21,22.8
200307,11,22.9
200307,27,23
200307,19,23.5
200307,30,23.7
200307,22,24
200307,18,24.4
200307,20,24.7
200307,29,24.8
200402,5,1.3
200402,6,1.3
200402,7,1.4
200402,11,1.4
200402,8,1.5
200402,10,1.6
200402,9,2.1
200402,4,2.5
200402,27,2.7
200402,3,2.9
200402,12,3.1
200402,16,3.6
200402,17,4
200402,13,4.2
200402,18,4.5
200402,1,4.6
200402,24,4.6
200402,15,5
200402,23,5.2
200402,28,5.2
200402,2,5.3
200402,26,5.9
200402,29,5.9
200402,14,6.7
200402,19,6.7
200402,20,6.8
200402,25,8.1
200402,21,9
200402,22,13.6
200403,5,0.4
200403,4,0.8
200403,3,1.1
200403,7,1.7
200403,2,2.2
200403,6,2.2
200403,1,2.6
200403,8,2.8
200403,18,3.4
200403,19,4
200403,9,5.2
200403,13,5.2
200403,15,5.4
200403,14,5.6
200403,20,6.1
200403,22,6.3
200403,23,6.8
200403,21,7
200403,27,7
200403,12,7.4
200403,26,8.2
200403,11,8.6
200403,28,8.9
200403,25,9.1
200403,24,9.4
200403,31,9.4
200403,10,9.7
200403,16,9.9
200403,29,13.3
200403,30,13.8
200403,17,14.3
200404,4,5.9
200404,5,6.8
200404,8,7.8
200404,24,7.8
200404,3,7.9
200404,1,9
200404,2,10.1
200404,28,10.1
200404,7,10.3
200404,9,10.9
200404,23,10.9
200404,14,11.2
200404,6,11.4
200404,13,11.6
200404,25,11.7
200404,17,12.1
200404,26,12.2
200404,15,12.8
200404,10,13.1
200404,21,13.2
200404,29,13.3
200404,20,13.7
200404,12,13.8
200404,27,14.1
200404,11,15.7
200404,16,16.1
200404,18,16.2
200404,30,16.2
200404,19,17.1
200404,22,17.7
200405,1,12.8
200405,5,13.3
200405,14,14.8
200405,4,15
200405,11,15.2
200405,7,15.7
200405,25,15.7
200405,2,16
200405,24,16.1
200405,8,16.2
200405,21,16.5
200405,23,16.6
200405,12,16.7
200405,15,17.1
200405,22,17.1
200405,6,17.2
200405,16,17.5
200405,20,17.6
200405,17,17.7
200405,18,18.1
200405,10,18.5
200405,19,18.9
200405,31,18.9
200405,3,19
200405,26,19.2
200405,9,19.3
200405,13,19.9
200405,30,20.1
200405,27,21.1
200405,29,22.3
200405,28,22.4
200406,8,17.5
200406,1,17.9
200406,2,18.3
200406,16,18.4
200406,3,18.8
200406,9,19.5
200406,13,19.6
200406,15,19.7
200406,11,19.9
200406,14,20.1
200406,4,20.3
200406,7,20.5
200406,12,20.5
200406,17,20.7
200406,27,20.8
200406,10,21.3
200406,26,21.6
200406,5,21.8
200406,28,22.3
200406,6,22.4
200406,25,22.4
200406,18,23.1
200406,22,23.4
200406,29,23.6
200406,30,24
200406,20,24.1
200406,23,24.4
200406,19,24.7
200406,24,24.9
200406,21,27.6
200407,1,21
200407,2,21.6
200407,11,22.3
200407,13,22.5
200407,12,22.7
200407,3,23
200407,4,24.3
200407,22,24.3
200407,16,24.5
200407,14,24.8
200407,15,24.8
200407,17,24.8
200407,18,25.2
200407,21,25.3
200407,10,25.4
200407,23,25.8
200407,26,26
200407,19,26.2
200407,20,26.3
200407,7,26.9
200407,6,27.1
200407,25,27.2
200407,27,27.5
200407,9,28.3
200407,28,28.7
200407,5,28.8
200407,8,28.9
200407,24,29.2
200407,29,30.6
200407,30,31.7
200407,31,31.7
200502,1,-0.6
200502,11,0.3
200502,26,0.3
200502,21,0.4
200502,13,0.5
200502,27,0.6
200502,28,0.6
200502,12,0.7
200502,22,0.9
200502,24,1.2
200502,8,1.4
200502,2,1.5
200502,3,1.7
200502,5,1.7
200502,14,1.7
200502,25,1.9
200502,6,2.3
200502,9,2.3
200502,10,2.3
200502,4,2.4
200502,15,2.5
200502,20,3
200502,16,3.1
200502,23,3.1
200502,7,3.3
200502,18,4
200502,17,5.1
200502,19,5.1
200503,2,-0.1
200503,1,0.6
200503,13,0.7
200503,6,0.9
200503,3,1.1
200503,4,1.2
200503,14,1.3
200503,5,1.6
200503,25,3
200503,9,3.2
200503,12,3.2
200503,26,4.2
200503,15,4.6
200503,19,5.4
200503,8,5.6
200503,7,5.8
200503,20,5.9
200503,30,6
200503,31,6.6
200503,24,6.7
200503,16,6.9
200503,29,6.9
200503,10,7.2
200503,18,7.2
200503,21,7.7
200503,23,7.7
200503,27,8.7
200503,28,8.7
200503,22,8.9
200503,17,9.1
200503,11,9.3
200504,1,6.5
200504,4,6.5
200504,3,7.9
200504,2,8.5
200504,5,9.1
200504,18,9.3
200504,13,9.4
200504,9,9.5
200504,11,9.7
200504,12,10.3
200504,17,10.3
200504,8,10.5
200504,14,10.5
200504,22,10.5
200504,23,10.6
200504,24,10.6
200504,19,11.5
200504,16,11.7
200504,15,12.5
200504,21,12.5
200504,20,13.1
200504,26,13.3
200504,6,14.1
200504,7,14.6
200504,30,14.8
200504,25,15.3
200504,10,15.6
200504,29,15.7
200504,27,15.9
200504,28,19.6
200505,16,10.9
200505,10,11.1
200505,11,11.8
200505,13,12.2
200505,8,12.5
200505,7,12.8
200505,15,13.1
200505,2,13.5
200505,5,13.5
200505,9,13.5
200505,12,13.6
200505,14,13.6
200505,17,14.1
200505,24,14.2
200505,25,14.2
200505,3,14.8
200505,4,15.7
200505,19,15.9
200505,6,16
200505,20,16.1
200505,23,16.8
200505,26,16.9
200505,28,17
200505,29,17.1
200505,18,17.7
200505,31,18.3
200505,22,18.7
200505,21,18.8
200505,27,19.6
200505,1,20.9
200505,30,21.6
200506,5,17.7
200506,6,18.1
200506,4,19.3
200506,1,19.4
200506,14,20
200506,17,20.2
200506,12,20.4
200506,13,20.4
200506,2,20.5
200506,18,20.5
200506,7,21.1
200506,11,21.9
200506,9,22
200506,3,22.3
200506,16,22.4
200506,19,22.4
200506,8,22.6
200506,10,22.6
200506,28,22.7
200506,15,23.2
200506,20,23.4
200506,29,23.4
200506,27,23.7
200506,30,24.3
200506,23,25.2
200506,24,25.4
200506,21,25.9
200506,22,26
200506,25,26.7
200506,26,27.4
200507,12,20.7
200507,7,21.4
200507,8,21.5
200507,4,22.1
200507,11,22.2
200507,13,22.5
200507,6,23.3
200507,5,23.4
200507,14,23.4
200507,27,23.5
200507,20,23.8
200507,2,24
200507,10,24
200507,22,24
200507,9,24.1
200507,15,24.1
200507,1,24.2
200507,28,24.2
200507,23,24.4
200507,24,24.6
200507,19,25.1
200507,25,25.1
200507,21,25.2
200507,26,25.2
200507,3,25.3
200507,16,25.6
200507,31,27.1
200507,18,27.2
200507,17,27.6
200507,29,27.8
200507,30,27.9
200602,4,-1.8
200602,5,-1.1
200602,12,-0.6
200602,3,-0.2
200602,9,0.5
200602,6,0.6
200602,17,0.9
200602,18,0.9
200602,2,2.1
200602,27,2.2
200602,10,2.4
200602,28,2.4
200602,11,2.7
200602,8,3.5
200602,19,3.6
200602,1,3.8
200602,7,3.8
200602,20,4.2
200602,13,4.3
200602,16,4.4
200602,24,4.7
200602,23,5.5
200602,25,6
200602,21,6.4
200602,14,7.2
200602,26,8.6
200602,15,8.9
200602,22,9.7
200603,13,-0.6
200603,14,0.8
200603,12,2
200603,3,2.1
200603,4,2.6
200603,2,3.2
200603,30,3.4
200603,31,3.8
200603,29,4.3
200603,19,4.4
200603,1,4.6
200603,15,4.7
200603,9,5
200603,21,5.4
200603,7,5.5
200603,6,5.9
200603,20,5.9
200603,22,6.1
200603,24,6.1
200603,8,6.2
200603,5,6.4
200603,27,6.4
200603,25,6.7
200603,23,7.5
200603,17,7.7
200603,18,7.8
200603,26,8.2
200603,16,8.3
200603,10,9.3
200603,11,10.8
200603,28,11.6
200604,6,6.2
200604,7,6.3
200604,3,6.4
200604,9,6.8
200604,8,7
200604,1,7.4
200604,21,7.6
200604,14,7.9
200604,10,8.4
200604,17,8.4
200604,5,8.6
200604,16,8.8
200604,2,9
200604,4,9
200604,25,9.1
200604,20,9.4
200604,22,9.4
200604,27,10.4
200604,13,10.9
200604,26,11
200604,23,11.1
200604,24,11.2
200604,15,11.5
200604,28,12.3
200604,18,12.8
200604,11,14.2
200604,29,15.5
200604,30,15.9
200604,19,16.2
200604,12,16.4
200605,2,9.7
200605,3,9.8
200605,1,13.4
200605,13,13.8
200605,24,13.9
200605,14,14
200605,4,14.3
200605,12,14.3
200605,8,14.9
200605,25,15.2
200605,11,15.4
200605,7,15.7
200605,9,16
200605,15,16.4
200605,17,16.6
200605,21,16.7
200605,20,16.8
200605,30,17.3
200605,18,17.5
200605,6,17.6
200605,26,17.7
200605,29,17.7
200605,31,17.8
200605,5,17.9
200605,16,18.1
200605,28,18.7
200605,23,19.2
200605,19,20.4
200605,10,21.7
200605,27,21.7
200605,22,22.2
200606,3,16.6
200606,2,16.9
200606,1,17.1
200606,4,18.6
200606,7,18.9
200606,6,19
200606,9,19.7
200606,13,19.8
200606,10,19.9
200606,24,20.2
200606,25,20.5
200606,5,20.6
200606,18,20.6
200606,11,20.7
200606,14,20.7
200606,17,20.8
200606,8,21.2
200606,20,21.2
200606,23,21.2
200606,12,21.5
200606,16,21.5
200606,19,21.7
200606,26,22.5
200606,21,22.6
200606,22,23.1
200606,29,23.1
200606,15,23.3
200606,27,23.6
200606,30,23.7
200606,28,24.2
200607,4,20.3
200607,18,20.9
200607,17,21.1
200607,3,21.2
200607,6,21.3
200607,5,21.5
200607,7,21.6
200607,25,22.2
200607,19,22.3
200607,21,22.3
200607,16,22.5
200607,1,22.6
200607,8,22.7
200607,24,22.9
200607,2,23.1
200607,15,23.4
200607,28,23.4
200607,20,23.6
200607,26,23.7
200607,22,24
200607,9,24.1
200607,27,24.1
200607,12,24.3
200607,29,24.3
200607,30,24.4
200607,13,24.5
200607,23,25
200607,10,25.7
200607,31,25.9
200607,11,26.9
200607,14,26.9
200702,2,2.4
200702,25,2.4
200702,24,2.5
200702,4,3
200702,1,3.2
200702,15,3.2
200702,26,3.6
200702,12,4
200702,16,4.1
200702,5,4.3
200702,20,4.6
200702,27,4.6
200702,13,4.8
200702,11,4.9
200702,3,5
200702,17,5.3
200702,21,5.5
200702,28,5.5
200702,19,5.7
200702,9,6.2
200702,10,6.2
200702,8,6.6
200702,18,6.7
200702,7,6.8
200702,6,7.5
200702,14,8.3
200702,22,8.4
200702,23,8.8
200703,7,0.9
200703,8,1.3
200703,12,1.9
200703,18,2.5
200703,20,2.7
200703,17,3.2
200703,13,3.3
200703,19,3.4
200703,9,3.5
200703,14,3.5
200703,16,3.9
200703,11,4.1
200703,2,4.8
200703,6,4.9
200703,21,4.9
200703,1,5
200703,15,5.1
200703,22,6.4
200703,10,6.6
200703,3,7
200703,31,7.6
200703,30,7.7
200703,23,8.2
200703,26,9.1
200703,28,9.2
200703,29,9.3
200703,24,10.3
200703,4,10.4
200703,25,10.6
200703,27,10.8
200703,5,13.1
200704,4,5.8
200704,5,6.6
200704,3,7
200704,6,7.4
200704,17,7.8
200704,12,8.8
200704,18,8.8
200704,11,9.1
200704,16,9.4
200704,2,9.6
200704,7,9.7
200704,28,9.7
200704,9,9.8
200704,10,9.8
200704,15,9.8
200704,19,10.8
200704,27,11
200704,8,11.3
200704,24,11.7
200704,23,11.9
200704,26,11.9
200704,14,12
200704,1,12.4
200704,13,12.7
200704,25,12.9
200704,22,13.9
200704,29,14
200704,20,14.4
200704,21,16
200704,30,17.2
200705,20,12.1
200705,11,13.1
200705,12,13.2
200705,7,13.9
200705,10,14.4
200705,21,14.4
200705,19,14.8
200705,2,14.9
200705,28,14.9
200705,15,15.2
200705,13,15.6
200705,27,15.8
200705,6,15.9
200705,31,16.2
200705,16,16.7
200705,3,16.8
200705,8,17.4
200705,17,17.6
200705,1,17.8
200705,22,18
200705,18,18.1
200705,14,18.4
200705,5,18.6
200705,29,18.6
200705,26,18.9
200705,30,19.2
200705,4,19.5
200705,9,19.5
200705,25,19.8
200705,23,20.1
200705,24,20.8
200706,1,16
200706,2,17.8
200706,3,18.9
200706,15,19.5
200706,17,19.9
200706,4,20
200706,16,20
200706,25,20.3
200706,22,20.4
200706,11,20.8
200706,7,20.9
200706,9,20.9
200706,10,20.9
200706,8,21.7
200706,18,21.8
200706,23,21.8
200706,19,21.9
200706,21,21.9
200706,24,22
200706,30,22
200706,6,22.1
200706,29,22.1
200706,5,22.5
200706,14,22.6
200706,26,22.9
200706,12,23
200706,27,23.3
200706,20,23.7
200706,13,23.8
200706,28,24.2
200707,2,19.9
200707,1,20.6
200707,3,20.7
200707,5,20.9
200707,17,21.3
200707,4,22
200707,7,22.1
200707,6,22.3
200707,13,22.4
200707,30,22.6
200707,12,22.7
200707,31,22.7
200707,8,22.8
200707,21,22.9
200707,14,23
200707,24,23.1
200707,29,23.1
200707,18,23.2
200707,23,23.2
200707,11,23.3
200707,16,23.4
200707,15,23.6
200707,10,23.7
200707,22,23.7
200707,9,23.8
200707,26,23.8
200707,20,23.9
200707,25,23.9
200707,28,25.2
200707,27,25.4
200707,19,25.6
200802,13,-0.8
200802,24,0.4
200802,16,0.7
200802,17,0.9
200802,25,1.1
200802,5,1.2
200802,4,1.3
200802,27,1.3
200802,15,1.4
200802,19,1.4
200802,1,1.6
200802,8,1.7
200802,7,1.8
200802,18,1.8
200802,2,1.9
200802,26,2
200802,14,2.2
200802,9,2.4
200802,23,2.4
200802,12,2.5
200802,6,2.6
200802,28,2.6
200802,3,2.7
200802,10,2.9
200802,20,2.9
200802,21,3.4
200802,22,4
200802,11,4.1
200802,29,6.5
200803,5,3
200803,6,3.3
200803,4,3.8
200803,7,4
200803,8,4.5
200803,1,4.7
200803,3,5.5
200803,9,6
200803,2,6.1
200803,10,6.3
200803,31,6.3
200803,12,6.4
200803,29,6.7
200803,30,6.7
200803,28,7.8
200803,18,8
200803,22,8.4
200803,27,8.5
200803,11,8.6
200803,15,8.6
200803,16,8.6
200803,17,8.6
200803,26,8.6
200803,21,9.2
200803,23,10
200803,13,10.3
200803,20,10.3
200803,14,10.7
200803,24,10.8
200803,19,11.1
200803,25,11.5
200804,1,9.1
200804,3,9.4
200804,13,9.6
200804,12,9.9
200804,2,10.1
200804,14,10.1
200804,11,10.5
200804,6,10.6
200804,15,10.6
200804,25,11
200804,5,11.5
200804,4,11.7
200804,28,11.9
200804,10,12.3
200804,26,12.5
200804,27,12.8
200804,21,13
200804,20,13.3
200804,8,13.4
200804,9,13.5
200804,19,13.7
200804,22,13.7
200804,16,14
200804,7,14.1
200804,24,14.6
200804,18,14.8
200804,29,15
200804,17,15.1
200804,23,17.1
200804,30,18.9
200805,11,11.9
200805,12,12.3
200805,10,12.5
200805,9,13.7
200805,14,14
200805,15,14.6
200805,31,14.7
200805,8,15.3
200805,13,15.3
200805,16,15.4
200805,17,15.8
200805,20,15.9
200805,7,16.3
200805,21,16.6
200805,6,16.7
200805,27,16.9
200805,18,17.3
200805,26,17.4
200805,29,17.8
200805,25,17.9
200805,30,18.2
200805,5,18.7
200805,28,18.8
200805,2,18.9
200805,1,19.6
200805,22,20
200805,24,20
200805,23,20.1
200805,3,20.5
200805,4,20.5
200805,19,22.9
200806,2,16
200806,15,17.3
200806,1,17.4
200806,14,17.5
200806,16,17.9
200806,3,18.1
200806,6,18.4
200806,17,18.7
200806,4,19.2
200806,9,19.6
200806,12,19.7
