年月,日,3-1氣温(℃)-平均
200207,7,27.5
200207,2,27.6
200207,29,27.8
200207,4,28
200207,25,28
200207,22,28.1
200207,24,28.1
200207,23,28.4
200207,17,28.5
200207,30,28.5
200207,15,28.6
200207,31,28.6
200207,20,28.7
200207,28,28.8
200207,21,29.7
200207,13,29.9
200207,16,30.2
200207,26,30.2
200207,27,30.6
200207,14,30.7
200302,5,5.4
200302,6,5.5
200302,13,5.7
200302,3,5.8
200302,2,5.9
200302,4,6.2
200302,20,6.3
200302,1,6.4
200302,14,7
200302,21,7.3
200302,7,7.4
200302,15,7.6
200302,12,7.7
200302,19,8.3
200302,17,8.9
200302,27,9
200302,16,9.2
200302,18,9.2
200302,28,9.2
200302,26,9.4
200302,24,9.6
200302,25,9.6
200302,23,10.4
200302,10,10.8
200302,11,10.8
200302,9,11.1
200302,8,11.5
200302,22,12.3
200303,5,5.9
200303,4,6.1
200303,9,6.6
200303,10,6.7
200303,11,6.7
200303,8,7
200303,6,7.1
200303,12,7.4
200303,19,8.4
200303,13,8.5
200303,20,8.7
200303,7,9
200303,14,9.3
200303,15,9.6
200303,22,9.7
200303,18,10
200303,16,10.1
200303,23,10.3
200303,21,10.6
200303,1,10.9
200303,3,10.9
200303,2,11.1
200303,17,11.1
200303,28,11.6
200303,29,11.8
200303,24,12.4
200303,26,12.5
200303,25,12.8
200303,27,13
200303,30,13.5
200303,31,18.1
200304,4,11.8
200304,5,11.8
200304,6,12.6
200304,10,12.7
200304,9,12.8
200304,3,13.7
200304,2,13.9
200304,8,14.2
200304,21,14.6
200304,7,15.1
200304,26,15.2
200304,13,15.3
200304,22,15.4
200304,14,15.5
200304,20,15.8
200304,30,15.8
200304,11,16
200304,1,16.1
200304,15,16.1
200304,12,16.6
200304,16,17.4
200304,24,17.4
200304,27,17.4
200304,19,18
200304,28,19.1
200304,17,19.7
200304,23,19.9
200304,25,20.6
200304,29,21.5
200304,18,21.8
200305,9,14.5
200305,8,15.4
200305,10,16.7
200305,1,16.8
200305,15,17.7
200305,16,17.9
200305,11,18.6
200305,31,18.6
200305,5,18.7
200305,17,18.8
200305,4,19.2
200305,2,19.3
200305,21,19.4
200305,18,19.5
200305,20,19.6
200305,19,19.7
200305,14,19.8
200305,3,19.9
200305,26,20
200305,12,20.4
200305,13,20.5
200305,6,20.7
200305,22,21.1
200305,25,21.7
200305,24,22.4
200305,23,22.6
200305,27,23
200305,30,23.8
200305,7,24.1
200305,28,24.7
200305,29,25.4
200306,1,19.5
200306,2,20.4
200306,3,20.4
200306,14,21.2
200306,18,21.4
200306,4,21.6
200306,15,21.9
200306,6,22.2
200306,5,22.3
200306,30,22.6
200306,7,23.1
200306,16,23.3
200306,10,23.4
200306,29,23.4
200306,17,23.6
200306,19,23.6
200306,22,23.6
200306,28,23.7
200306,13,24
200306,12,24.1
200306,23,24.1
200306,25,24.3
200306,20,24.5
200306,8,24.7
200306,9,24.7
200306,21,24.7
200306,11,24.9
200306,26,24.9
200306,24,25
200306,27,25.5
200307,1,20.9
200307,14,22.7
200307,15,22.9
200307,16,23
200307,2,23.1
200307,4,23.1
200307,12,23.8
200307,17,24
200307,30,24.3
200307,26,24.4
200307,13,24.6
200307,25,24.6
200307,27,24.6
200307,31,25
200307,24,25.1
200307,18,25.2
200307,20,25.5
200307,19,25.9
200307,21,26.1
200307,8,26.4
200307,3,26.5
200307,29,26.6
200307,7,26.9
200307,28,26.9
200307,5,27.2
200307,22,27.5
200307,6,27.9
200307,23,28
200307,11,28.4
200307,9,29.1
200307,10,29.9
200402,6,3.6
200402,5,4
200402,7,4
200402,4,4.8
200402,3,5.8
200402,10,6.1
200402,9,6.5
200402,8,6.6
200402,15,8
200402,27,8
200402,16,8.1
200402,23,8.2
200402,11,8.3
200402,13,8.7
200402,12,8.9
200402,24,8.9
200402,18,9.3
200402,28,9.4
200402,1,9.5
200402,17,9.5
200402,2,9.7
200402,26,10.3
200402,14,11
200402,19,11.8
200402,25,13
200402,29,13.5
200402,20,13.6
200402,22,14.9
200402,21,17.7
200403,7,3.4
200403,4,4.1
200403,6,5.1
200403,3,6
200403,8,6.1
200403,5,6.4
200403,2,7.4
200403,22,8.9
200403,1,9.3
200403,21,9.6
200403,13,10.4
200403,19,10.4
200403,9,10.5
200403,20,10.7
200403,23,10.9
200403,12,11.3
200403,25,11.3
200403,18,11.4
200403,14,11.5
200403,27,11.6
200403,15,12
200403,26,12
200403,24,12.8
200403,31,12.9
200403,28,14.3
200403,11,15.2
200403,10,15.6
200403,30,15.7
200403,16,16.3
200403,29,17.5
200403,17,18
200404,4,9.6
200404,5,11.4
200404,1,12.3
200404,3,13
200404,8,13.6
200404,2,13.8
200404,9,14.4
200404,24,14.4
200404,27,14.5
200404,28,14.5
200404,6,14.8
200404,25,15.2
200404,14,15.7
200404,7,15.9
200404,15,15.9
200404,10,16.1
200404,13,16.3
200404,29,16.3
200404,26,17.3
200404,23,17.9
200404,11,18
200404,12,18
200404,20,18.2
200404,16,18.5
200404,30,18.9
200404,18,19.1
200404,17,19.4
200404,19,19.4
200404,21,20.3
200404,22,23.3
200405,20,16.7
200405,4,17.4
200405,19,17.5
200405,5,17.7
200405,16,18.2
200405,1,18.4
200405,6,18.6
200405,7,19
200405,15,19.1
200405,11,19.4
200405,14,19.5
200405,24,19.6
200405,10,19.9
200405,21,20
200405,23,20.1
200405,31,20.1
200405,2,20.3
200405,22,20.3
200405,17,20.4
200405,18,20.6
200405,13,20.8
200405,8,20.9
200405,3,21.1
200405,25,21.3
200405,12,21.5
200405,26,21.6
200405,9,23.1
200405,27,24.3
200405,29,26.1
200405,28,26.2
200405,30,26.2
200406,8,19.8
200406,1,20.2
200406,9,21.3
200406,7,21.5
200406,2,21.7
200406,13,21.7
200406,3,22.5
200406,10,22.5
200406,12,22.6
200406,11,22.7
200406,14,22.9
200406,21,23.2
200406,15,23.4
200406,27,23.8
200406,24,24.1
200406,26,24.1
200406,4,24.4
200406,6,24.5
200406,28,24.7
200406,5,24.9
200406,16,25
200406,18,25.2
200406,25,25.2
200406,29,25.4
200406,22,25.6
200406,17,25.7
200406,30,25.7
200406,23,26.6
200406,19,27.9
200406,20,31
200407,9,25.5
200407,10,25.5
200407,1,25.7
200407,11,26.1
200407,6,27
200407,8,27.1
200407,2,27.7
200407,5,27.7
200407,4,28
200407,27,28.3
200407,7,28.8
200407,15,28.8
200407,22,28.9
200407,28,29.1
200407,31,29.1
200407,30,29.2
200407,14,29.3
200407,21,29.4
200407,3,29.5
200407,12,29.5
200407,25,29.5
200407,26,29.5
200407,29,29.6
200407,24,29.9
200407,13,30.1
200407,16,30.1
200407,17,30.1
200407,23,30.2
200407,20,30.3
200407,18,30.5
200407,19,30.7
200502,1,1.1
200502,2,2.6
200502,21,2.7
200502,20,2.9
200502,12,3.2
200502,26,3.6
200502,27,3.9
200502,4,4.2
200502,3,4.5
200502,13,4.7
200502,11,5.3
200502,28,5.6
200502,5,5.7
200502,7,5.9
200502,22,6
200502,24,6
200502,6,6.1
200502,18,6.9
200502,10,7
200502,14,7.1
200502,25,7.4
200502,19,8.2
200502,8,9.1
200502,15,9.7
200502,17,9.9
200502,9,10.5
200502,23,10.6
200502,16,11.4
200503,13,3.6
200503,5,4
200503,6,4.1
200503,12,4.6
200503,4,5.7
200503,14,6.1
200503,1,6.6
200503,24,7.4
200503,2,7.5
200503,25,7.7
200503,3,8.2
200503,19,8.6
200503,7,8.7
200503,15,9.2
200503,18,9.4
200503,20,9.6
200503,23,10.9
200503,30,10.9
200503,27,11.5
200503,29,11.5
200503,21,11.6
200503,8,12.2
200503,26,12.3
200503,31,12.4
200503,11,12.6
200503,22,12.7
200503,16,12.9
200503,17,13.3
200503,28,13.6
200503,9,14.2
200503,10,15.3
200504,4,11.5
200504,3,12
200504,12,12.4
200504,11,13.4
200504,1,13.5
200504,13,13.6
200504,14,14.3
200504,15,14.6
200504,16,14.7
200504,23,14.8
200504,2,14.9
200504,5,14.9
200504,17,15.8
200504,24,15.9
200504,21,16.2
200504,22,16.2
200504,6,16.6
200504,20,17
200504,8,17.4
200504,25,17.7
200504,26,18
200504,18,18.1
200504,27,18.5
200504,9,19.1
200504,10,19.2
200504,19,19.3
200504,7,20
200504,28,22.7
200504,30,23.9
200504,29,24.9
200505,7,16.3
200505,8,16.7
200505,9,17.2
200505,2,17.4
200505,10,17.5
200505,13,17.5
200505,3,18.1
200505,25,18.1
200505,22,18.4
200505,11,18.5
200505,24,18.8
200505,16,18.9
200505,14,19
200505,15,19
200505,12,19.4
200505,19,19.5
200505,29,19.7
200505,20,19.9
200505,30,19.9
200505,23,20.1
200505,26,20.2
200505,6,20.3
200505,18,20.6
200505,21,20.6
200505,4,20.8
200505,1,21.3
200505,27,21.7
200505,31,21.7
200505,17,21.9
200505,28,21.9
200505,5,22
200506,5,20.1
200506,6,21.2
200506,4,21.6
200506,16,21.8
200506,2,21.9
200506,17,22.1
200506,11,22.5
200506,13,22.8
200506,12,22.9
200506,15,22.9
200506,3,23.2
200506,18,23.2
200506,1,23.4
200506,7,24.1
200506,14,24.1
200506,19,24.3
200506,8,24.9
200506,10,24.9
200506,9,25.1
200506,20,25.2
200506,22,25.8
200506,23,26.1
200506,21,26.2
200506,24,26.6
200506,25,27.2
200506,26,28.2
200506,30,29.9
200506,29,30.2
200506,27,30.3
200506,28,30.6
200507,5,24.2
200507,13,24.7
200507,12,25.8
200507,9,26
200507,6,26.1
200507,7,26.1
200507,14,26.1
200507,10,26.4
200507,8,26.6
200507,26,26.7
200507,2,27.1
200507,15,27.2
200507,16,27.6
200507,27,27.8
200507,31,27.9
200507,25,28
200507,3,28.3
200507,11,28.3
200507,24,28.4
200507,22,28.5
200507,23,28.5
200507,4,28.6
200507,17,28.6
200507,18,28.6
200507,19,28.6
200507,20,28.6
200507,1,28.7
200507,21,28.8
200507,30,29.1
200507,28,29.7
200507,29,29.9
200602,4,2.8
200602,9,3.3
200602,6,3.6
200602,8,3.6
200602,5,4.4
200602,3,5.3
200602,18,5.3
200602,7,5.7
200602,19,6.2
200602,10,6.3
200602,12,6.5
200602,28,6.6
200602,13,6.8
200602,20,7.2
200602,17,7.4
200602,11,7.8
200602,2,8.2
200602,27,8.4
200602,21,9.4
200602,24,9.8
200602,23,9.9
200602,22,10
200602,16,10.2
200602,1,10.8
200602,26,11.3
200602,25,11.8
200602,15,12.1
200602,14,13.5
200603,13,2.7
200603,3,5.2
200603,14,5.7
200603,2,5.8
200603,4,5.9
200603,1,6.9
200603,29,8.1
200603,12,8.9
200603,20,9.3
200603,31,9.8
200603,19,9.9
200603,15,10.1
200603,21,10.1
200603,16,10.4
200603,18,10.4
200603,28,10.4
200603,24,10.9
200603,9,11.2
200603,30,11.2
200603,5,11.6
200603,17,11.6
200603,25,11.9
200603,7,12
200603,8,12.1
200603,22,12.2
200603,23,12.3
200603,6,12.6
200603,10,12.9
200603,26,13.4
200603,27,13.8
200603,11,14.3
200604,15,11
200604,22,11.5
200604,14,11.6
200604,5,12
200604,16,12.1
200604,6,12.2
200604,20,12.4
200604,4,12.7
200604,13,12.8
200604,1,13.2
200604,21,13.3
200604,17,13.4
200604,26,13.5
200604,7,13.9
200604,24,14.2
200604,3,14.5
200604,27,14.8
200604,2,14.9
200604,25,14.9
200604,23,15.4
200604,28,15.8
200604,10,16
200604,9,16.1
200604,12,16.3
200604,8,16.6
200604,11,17.5
200604,29,17.8
200604,18,17.9
200604,19,18.7
200604,30,21.1
200605,3,14.4
200605,13,14.9
200605,8,16.7
200605,2,16.9
200605,11,17.1
200605,17,17.1
200605,7,17.2
200605,15,17.2
200605,9,17.4
200605,14,17.7
200605,16,17.7
200605,12,18.2
200605,4,19
200605,20,19.1
200605,28,19.2
200605,18,19.3
200605,24,19.3
200605,26,19.7
200605,27,19.9
200605,29,20
200605,10,20.2
200605,23,20.3
200605,25,20.3
200605,6,20.6
200605,19,20.7
200605,31,21.4
200605,21,21.5
200605,30,21.6
200605,5,21.7
200605,22,23.2
200605,1,25
200606,3,19.9
200606,4,20
200606,9,20
200606,8,20.2
200606,6,20.5
200606,5,20.6
200606,2,20.9
200606,1,21
200606,7,21.2
200606,10,22.3
200606,16,22.7
200606,23,22.7
200606,17,23
200606,24,23
200606,12,23.2
200606,13,23.2
200606,15,23.4
200606,18,23.6
200606,11,24
200606,19,24
200606,25,24
200606,20,24.6
200606,26,24.9
200606,14,25.1
200606,22,25.6
200606,27,26.3
200606,21,26.6
200606,30,26.7
200606,29,26.9
200606,28,27
200607,6,22.6
200607,24,22.9
200607,3,24.2
200607,20,24.2
200607,19,24.3
200607,5,24.5
200607,23,24.8
200607,2,25.1
200607,21,25.1
200607,25,25.1
200607,4,25.3
200607,8,25.8
200607,7,25.9
200607,22,26.2
200607,1,28.4
200607,27,28.4
200607,26,28.7
200607,11,28.9
200607,31,29
200607,29,29.3
200607,30,29.3
200607,10,29.4
200607,28,29.4
200607,18,29.5
200607,12,29.7
200607,9,29.8
200607,14,30.1
200607,13,30.3
200607,17,30.3
200607,15,30.6
200607,16,30.6
200702,2,2.8
200702,3,5.1
200702,1,5.3
200702,15,7.3
200702,16,7.8
200702,11,8.6
200702,12,8.6
200702,25,8.8
200702,17,9
200702,24,9.7
200702,4,9.8
200702,19,9.8
200702,26,9.9
200702,28,10
200702,5,10.2
200702,20,10.4
200702,10,10.5
200702,18,10.6
200702,21,11
200702,27,11.5
200702,23,11.6
200702,13,11.7
200702,6,11.9
200702,22,12
200702,14,12.3
200702,7,12.7
200702,9,13.2
200702,8,13.6
200703,7,5
200703,6,5.2
200703,8,6.9
200703,11,7.2
200703,9,7.3
200703,15,7.5
200703,10,7.6
200703,12,7.6
200703,13,8.1
200703,18,8.7
200703,19,8.7
200703,20,8.7
200703,14,9.1
200703,17,9.4
200703,16,9.5
200703,21,9.9
200703,5,10.1
200703,1,10.6
200703,22,11.9
200703,23,13.4
200703,2,14.4
200703,26,14.4
200703,25,14.5
200703,27,14.5
200703,30,15.3
200703,28,16
200703,3,16.5
200703,24,16.6
200703,4,18.3
200703,31,18.7
200703,29,19.3
200704,18,9.4
200704,3,9.6
200704,4,10.7
200704,5,10.7
200704,19,12.7
200704,6,12.8
200704,17,12.9
200704,16,13.5
200704,10,13.8
200704,8,13.9
200704,9,14
200704,7,14.1
200704,24,14.3
200704,2,14.9
200704,11,14.9
200704,23,15
200704,1,15.3
200704,15,15.5
200704,14,15.6
200704,25,15.7
200704,12,16.5
200704,20,17.6
200704,26,17.6
200704,29,17.8
200704,13,18.1
200704,28,18.1
200704,30,18.7
200704,27,18.8
200704,22,19
200704,21,20.6
200705,10,17
200705,11,17.5
200705,6,17.9
200705,2,18.2
200705,1,18.4
200705,19,18.5
200705,20,18.5
200705,3,18.9
200705,4,19.1
200705,16,19.4
200705,7,19.5
200705,13,19.5
200705,12,19.6
200705,21,19.7
200705,14,19.8
200705,5,20
200705,31,20.1
200705,15,20.3
200705,17,20.8
200705,9,21
200705,22,21.4
200705,8,21.5
200705,28,21.5
200705,18,21.6
200705,30,21.8
200705,23,22.4
200705,25,22.6
200705,26,23
200705,29,23.6
200705,24,24
200705,27,24.2
200706,10,20.6
200706,15,20.6
200706,1,20.8
200706,9,21
200706,11,21.4
200706,14,21.8
200706,3,22
200706,2,22.2
200706,23,22.3
200706,5,22.4
200706,16,22.7
200706,18,23
200706,6,23.1
200706,13,23.4
200706,4,23.7
200706,7,23.8
200706,17,23.8
200706,8,23.9
200706,19,23.9
200706,12,24.1
200706,20,24.8
200706,22,24.9
200706,26,25.3
200706,30,25.5
200706,21,25.6
200706,27,26.4
200706,25,26.5
200706,24,26.6
200706,29,28.1
200706,28,29.9
200707,15,21.3
200707,8,22.9
200707,6,23.1
200707,7,23.5
200707,9,24.1
200707,5,24.6
200707,14,24.6
200707,16,24.6
200707,4,25
200707,21,25.1
200707,2,25.7
200707,13,25.7
200707,17,25.8
200707,23,25.8
200707,11,25.9
200707,18,25.9
200707,22,25.9
200707,3,26.4
200707,20,26.7
200707,30,26.8
200707,12,27.1
200707,31,27.1
200707,10,27.6
200707,24,28.1
200707,1,28.6
200707,19,28.7
200707,29,28.7
200707,26,29.5
200707,28,29.5
200707,25,29.7
200707,27,30
200802,13,3.3
200802,24,3.7
200802,16,4.4
200802,17,4.5
200802,14,4.6
200802,7,4.7
200802,3,5.1
200802,18,5.2
200802,8,5.3
200802,6,5.5
200802,2,5.6
200802,12,5.9
200802,5,6
200802,9,6
200802,1,6.2
200802,4,6.4
200802,15,6.4
200802,19,6.4
200802,20,6.5
200802,27,6.6
200802,25,7.1
200802,11,7.3
200802,10,7.5
200802,28,8
200802,21,8.4
200802,26,8.6
200802,29,8.6
200802,23,8.9
200802,22,10.6
200803,4,4.3
200803,5,4.3
200803,6,7.9
200803,8,8.5
200803,1,8.8
200803,3,8.8
200803,9,8.9
200803,7,9
200803,2,9.2
200803,27,9.6
200803,15,10.2
200803,30,10.2
200803,26,10.5
200803,20,10.8
200803,21,10.9
200803,28,11
200803,31,11.2
200803,10,11.6
200803,11,11.7
200803,16,11.7
200803,29,11.7
200803,17,11.9
200803,12,12.2
200803,14,12.2
200803,19,12.3
200803,25,12.3
200803,22,12.5
200803,24,13
200803,18,13.5
200803,23,13.9
200803,13,15.7
200804,1,11.5
200804,2,11.9
200804,5,12.9
200804,24,13.4
200804,3,13.5
200804,11,13.5
200804,4,13.7
200804,12,13.9
200804,13,14.1
200804,18,14.1
200804,9,14.2
200804,25,14.3
200804,10,14.4
200804,8,14.7
200804,17,14.9
200804,14,15
200804,19,15
200804,27,15.2
200804,20,15.3
200804,26,15.4
200804,16,15.5
200804,7,15.8
200804,21,15.8
200804,15,16.4
200804,28,16.4
200804,6,16.5
200804,23,16.8
200804,22,17.4
200804,29,19.5
200804,30,20.1
200805,10,13.1
200805,11,15.7
200805,14,15.8
200805,15,16.3
200805,20,17
200805,13,17.3
200805,12,17.5
200805,5,17.8
200805,16,17.9
200805,9,18.1
200805,6,18.4
200805,19,18.9
200805,21,18.9
200805,17,19.1
200805,2,19.7
200805,8,19.9
200805,7,20.2
200805,3,20.3
200805,29,20.3
200805,31,20.3
200805,1,20.5
200805,22,21
200805,30,21
200805,25,21.3
200805,4,21.4
200805,24,21.7
200805,18,22.2
200805,23,22.3
200805,26,22.3
200805,28,23.1
200805,27,23.4
200806,15,18.7
200806,2,19.5
200806,3,19.5
200806,11,20.3
200806,23,20.8
200806,25,20.9
200806,6,21
200806,12,21
200806,8,21.3
200806,26,21.3
200806,7,21.4
200806,24,21.4
200806,16,21.7
200806,27,21.7
